Id,Balance,BusinessCurrencyCode,BusinessId,BusinessName,Code,ConnectedTransactionGuid,CoworkerFullName,CoworkerId,CoworkerInvoiceBillToName,CoworkerInvoiceDraft,CoworkerInvoiceDueDate,CoworkerInvoiceId,CoworkerInvoiceInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoicePaidOn,CoworkerInvoiceRefunded,CoworkerInvoiceRefundedOn,CoworkerInvoiceTotalAmount,CoworkerInvoiceWaitingForInvoiceNumber,CreatedOn,Credit,CustomFields,Debit,Description,IsNew,LocalizationDetails,PaidInvoiceId,PaymentGatewayName,PaymentMethodNumber,SupplementIndex,SystemId,ToStringText,TransactionDate,UniqueId,UpdatedBy,UpdatedOn
1440192604,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Kerry White,1423807136,Kerry White,False,2026-08-28T19:56:57Z,1429951357,INV-0069,True,2026-08-25T20:00:58.744836Z,False,,2000.0,False,2026-08-25T20:00:58.744836Z,0.0,,0.0,Payment received,False,,1429951357,11,,,,Payment received,2026-08-25T20:00:58.744836Z,c3eab038-a47c-4a75-8c1f-e4d8f8b9d369,Olena+e2@nexudus.com,2026-08-25T20:00:58.8854888Z
1440192531,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Leigh Butler,1423806946,Leigh Butler,False,2026-08-28T19:57:00Z,1429951460,INV-0070,True,2026-08-25T20:00:59.5207976Z,False,,380.0,False,2026-08-25T20:00:59.5207976Z,0.0,,0.0,Payment received,False,,1429951460,11,,,,Payment received,2026-08-25T20:00:59.5207976Z,bde916c4-124a-4476-adf5-86a564df3cec,Olena+e2@nexudus.com,2026-08-25T20:00:59.6457808Z
1440192634,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Billy Norton,1423807141,Billy Norton,False,2026-08-28T19:57:04Z,1429951461,INV-0071,True,2026-08-25T20:01:02.1704284Z,False,,475.0,False,2026-08-25T20:01:02.1704284Z,0.0,,0.0,Payment received,False,,1429951461,11,,,,Payment received,2026-08-25T20:01:02.1704284Z,cafbaf0b-ef44-48bf-8e1c-ee5707943b5f,Olena+e2@nexudus.com,2026-08-25T20:01:02.3110251Z
1440192636,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Dylan Young,1423806948,Dylan Young,False,2026-08-28T19:57:05Z,1429951358,INV-0072,True,2026-08-25T20:01:03.1554119Z,False,,170.0,False,2026-08-25T20:01:03.1554119Z,0.0,,0.0,Payment received,False,,1429951358,11,,,,Payment received,2026-08-25T20:01:03.1554119Z,cf2b7b4e-2c47-4af6-a5ea-288af4dc9df9,Olena+e2@nexudus.com,2026-08-25T20:01:03.2179129Z
1440192606,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacob Robinson,1423807144,Jacob Robinson,False,2026-08-28T19:57:07Z,1429951462,INV-0073,True,2026-08-25T20:01:03.9186603Z,False,,12030.0,False,2026-08-25T20:01:03.9186603Z,0.0,,0.0,Payment received,False,,1429951462,11,,,,Payment received,2026-08-25T20:01:03.9186603Z,4d2d6c10-dad1-47ea-8313-b9ac6f81cae4,Olena+e2@nexudus.com,2026-08-25T20:01:03.9811778Z
1440192608,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Megan Taylor,1423806950,Megan Taylor,False,2026-08-28T19:57:09Z,1429951359,INV-0074,True,2026-08-25T20:01:04.7155275Z,False,,335.34,False,2026-08-25T20:01:04.7155275Z,0.0,,0.0,Payment received,False,,1429951359,11,,,,Payment received,2026-08-25T20:01:04.7155275Z,7ba6bc2f-afeb-428a-80c3-87b103025039,Olena+e2@nexudus.com,2026-08-25T20:01:04.7780388Z
1440192610,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jessica Dixon,1423807150,Jessica Dixon,False,2026-08-28T19:57:12Z,1429951360,INV-0075,True,2026-08-25T20:01:05.5605831Z,False,,352.56,False,2026-08-25T20:01:05.5605831Z,0.0,,0.0,Payment received,False,,1429951360,11,,,,Payment received,2026-08-25T20:01:05.5605831Z,da94ef6e-8ae4-4901-a36a-e1f92190f1b0,Olena+e2@nexudus.com,2026-08-25T20:01:05.7012395Z
1440192612,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Holmes,1423807151,Stanley Holmes,False,2026-08-28T19:57:13Z,1429951463,INV-0076,True,2026-08-25T20:01:16.4360585Z,False,,130.75,False,2026-08-25T20:01:16.4360585Z,0.0,,0.0,Payment received,False,,1429951463,11,,,,Payment received,2026-08-25T20:01:16.4360585Z,0bf9f74e-aa81-4062-ab6c-937a0bd370fb,Olena+e2@nexudus.com,2026-08-25T20:01:16.4829548Z
1440192614,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacqueline Wilson,1423807153,Jacqueline Wilson,False,2026-08-28T19:57:14Z,1429951464,INV-0077,True,2026-08-25T20:01:17.2342677Z,False,,325.0,False,2026-08-25T20:01:17.2342677Z,0.0,,0.0,Payment received,False,,1429951464,11,,,,Payment received,2026-08-25T20:01:17.2342677Z,69995a75-0d1b-480a-9b5a-675a2f63cada,Olena+e2@nexudus.com,2026-08-25T20:01:17.2967919Z
1440192616,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Ryan Nelson,1423807154,Ryan Nelson,False,2026-08-28T19:57:15Z,1429951361,INV-0078,True,2026-08-25T20:01:17.9842487Z,False,,350.0,False,2026-08-25T20:01:17.9842487Z,0.0,,0.0,Payment received,False,,1429951361,11,,,,Payment received,2026-08-25T20:01:17.9842487Z,6c31adfd-361e-400a-afd7-af400448056d,Olena+e2@nexudus.com,2026-08-25T20:01:18.0467635Z
1440192618,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Suzanne Phillips,1423807155,Suzanne Phillips,False,2026-08-28T19:57:16Z,1429951362,INV-0079,True,2026-08-25T20:01:18.7030342Z,False,,370.0,False,2026-08-25T20:01:18.7030342Z,0.0,,0.0,Payment received,False,,1429951362,11,,,,Payment received,2026-08-25T20:01:18.7030342Z,1815d297-75b0-40b3-b6e4-93277475931b,Olena+e2@nexudus.com,2026-08-25T20:01:18.7655627Z
1440192638,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Bethany Johnston,1423807156,Bethany Johnston,False,2026-08-28T19:57:17Z,1429951363,INV-0080,True,2026-08-25T20:01:19.5243279Z,False,,134.94,False,2026-08-25T20:01:19.5243279Z,0.0,,0.0,Payment received,False,,1429951363,11,,,,Payment received,2026-08-25T20:01:19.5243279Z,356d405e-2b8e-44c9-8dce-2b7052b2ab58,Olena+e2@nexudus.com,2026-08-25T20:01:19.6180578Z
1440192620,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Glen Hawkins,1423807157,Glen Hawkins,False,2026-08-28T19:57:18Z,1429951364,INV-0081,True,2026-08-25T20:01:20.3762517Z,False,,64.93,False,2026-08-25T20:01:20.3762517Z,0.0,,0.0,Payment received,False,,1429951364,11,,,,Payment received,2026-08-25T20:01:20.3762517Z,5298780e-fdd3-4e00-8d0b-f8aed995de06,Olena+e2@nexudus.com,2026-08-25T20:01:20.4231193Z
1440192622,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Charles Kelly,1423807158,Charles Kelly,False,2026-08-28T19:57:19Z,1429951365,INV-0082,True,2026-08-25T20:01:21.6275849Z,False,,400.0,False,2026-08-25T20:01:21.6275849Z,0.0,,0.0,Payment received,False,,1429951365,11,,,,Payment received,2026-08-25T20:01:21.6275849Z,dbdfdfd4-55f8-4b3e-8218-6704f04f74b6,Olena+e2@nexudus.com,2026-08-25T20:01:21.8463259Z
1440192624,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Rachael Byrne,1423806954,Rachael Byrne,False,2026-08-28T19:57:20Z,1429951366,INV-0083,True,2026-08-25T20:01:22.5025909Z,False,,280.0,False,2026-08-25T20:01:22.5025909Z,0.0,,0.0,Payment received,False,,1429951366,11,,,,Payment received,2026-08-25T20:01:22.5025909Z,6f5a2dc4-046a-477b-ad4e-a57962ec059b,Olena+e2@nexudus.com,2026-08-25T20:01:22.5650935Z
1440192626,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Danny Hale,1423807159,Danny Hale,False,2026-08-28T19:57:21Z,1429951465,INV-0084,True,2026-08-25T20:01:23.3150918Z,False,,270.0,False,2026-08-25T20:01:23.3150918Z,0.0,,0.0,Payment received,False,,1429951465,11,,,,Payment received,2026-08-25T20:01:23.3150918Z,926b7eb9-36ac-48d0-a982-0f60604570f4,Olena+e2@nexudus.com,2026-08-25T20:01:23.3619643Z
1440192640,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Wayne Davidson,1423806955,Wayne Davidson,False,2026-08-28T19:57:22Z,1429951367,INV-0085,True,2026-08-25T20:01:24.1057045Z,False,,1883.84,False,2026-08-25T20:01:24.1057045Z,0.0,,0.0,Payment received,False,,1429951367,11,,,,Payment received,2026-08-25T20:01:24.1057045Z,812c5607-d5e8-4388-87a7-3a5cf107a41a,Olena+e2@nexudus.com,2026-08-25T20:01:24.1525834Z
1440192628,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Chelsea Powell,1423807160,Chelsea Powell,False,2026-08-28T19:57:23Z,1429951368,INV-0086,True,2026-08-25T20:01:24.7695401Z,False,,475.0,False,2026-08-25T20:01:24.7695401Z,0.0,,0.0,Payment received,False,,1429951368,11,,,,Payment received,2026-08-25T20:01:24.7695401Z,b08e3c94-55a0-48e5-88f5-9b66aa7aa42b,Olena+e2@nexudus.com,2026-08-25T20:01:24.8320561Z
1440192642,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Griffiths,1423806940,Stanley Griffiths,False,2026-08-28T19:57:27Z,1429951466,INV-0087,True,2026-08-25T20:01:25.5616984Z,False,,5280.1,False,2026-08-25T20:01:25.5616984Z,0.0,,0.0,Payment received,False,,1429951466,11,,,,Payment received,2026-08-25T20:01:25.5616984Z,c54f8ad3-eec2-4ce6-9186-45cc805dbe42,Olena+e2@nexudus.com,2026-08-25T20:01:25.624163Z
1440192644,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Diane Newman,1423807128,Diane Newman,False,2026-08-28T19:57:29Z,1429951467,INV-0088,True,2026-08-25T20:01:26.7498412Z,False,,380.0,False,2026-08-25T20:01:26.7498412Z,0.0,,0.0,Payment received,False,,1429951467,11,,,,Payment received,2026-08-25T20:01:26.7498412Z,e1b57714-05d2-4c87-87da-29b433ff7496,Olena+e2@nexudus.com,2026-08-25T20:01:26.7967035Z
1440192646,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Sian Cox,1423807129,Sian Cox,False,2026-08-28T19:57:30Z,1429951369,INV-0089,True,2026-08-25T20:01:27.4373458Z,False,,359.14,False,2026-08-25T20:01:27.4373458Z,0.0,,0.0,Payment received,False,,1429951369,11,,,,Payment received,2026-08-25T20:01:27.4373458Z,ecff5bb8-3e74-4fae-8cd4-31ae66d08a31,Olena+e2@nexudus.com,2026-08-25T20:01:27.6248171Z
1440192648,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Mary Higgins,1423807131,Mary Higgins,False,2026-08-28T19:57:34Z,1429951468,INV-0090,True,2026-08-25T20:01:28.298088Z,False,,12080.0,False,2026-08-25T20:01:28.298088Z,0.0,,0.0,Payment received,False,,1429951468,11,,,,Payment received,2026-08-25T20:01:28.298088Z,35162aff-3d31-4dc2-be2d-5fbef52d7440,Olena+e2@nexudus.com,2026-08-25T20:01:28.3605879Z
1440192631,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Colin Lloyd,1423807132,Colin Lloyd,False,2026-08-28T19:57:35Z,1429951370,INV-0091,True,2026-08-25T20:01:29.0534995Z,False,,325.0,False,2026-08-25T20:01:29.0534995Z,0.0,,0.0,Payment received,False,,1429951370,11,,,,Payment received,2026-08-25T20:01:29.0534995Z,4aecb22d-4243-42a2-b04a-fed1e4df069c,Olena+e2@nexudus.com,2026-08-25T20:01:29.1003879Z
1440192650,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Heather Ryan,1423807133,Heather Ryan,False,2026-08-28T19:57:38Z,1429951371,INV-0092,True,2026-08-25T20:01:29.8449576Z,False,,13589.91,False,2026-08-25T20:01:29.8449576Z,0.0,,0.0,Payment received,False,,1429951371,11,,,,Payment received,2026-08-25T20:01:29.8449576Z,163a98e7-b402-4701-9821-11bc7e19656f,Olena+e2@nexudus.com,2026-08-25T20:01:29.9230775Z
1440192734,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Samantha Quinn,1423807134,Samantha Quinn,False,2026-08-28T19:57:40Z,1429951469,INV-0093,True,2026-08-25T20:01:30.6173015Z,False,,5396.87,False,2026-08-25T20:01:30.6173015Z,0.0,,0.0,Payment received,False,,1429951469,11,,,,Payment received,2026-08-25T20:01:30.6173015Z,b1ba0be5-4ee2-4915-a955-cc796192c609,Olena+e2@nexudus.com,2026-08-25T20:01:30.6641612Z
1440192736,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Francesca White,1423806943,Francesca White,False,2026-08-28T19:57:41Z,1429951372,INV-0094,True,2026-08-25T20:01:32.8643276Z,False,,1200.0,False,2026-08-25T20:01:32.8643276Z,0.0,,0.0,Payment received,False,,1429951372,11,,,,Payment received,2026-08-25T20:01:32.8643276Z,24dfafcf-2376-465f-bb81-e1917d8c1a4e,Olena+e2@nexudus.com,2026-08-25T20:01:32.9268449Z
1440192738,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Kerry White,1423807136,Kerry White,False,2026-08-28T19:57:43Z,1429951470,INV-0095,True,2026-08-25T20:01:33.6924528Z,False,,2000.0,False,2026-08-25T20:01:33.6924528Z,0.0,,0.0,Payment received,False,,1429951470,11,,,,Payment received,2026-08-25T20:01:33.6924528Z,091aea9c-6b43-4f81-bf48-6b66bd881cc6,Olena+e2@nexudus.com,2026-08-25T20:01:33.739315Z
1440192740,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Leigh Butler,1423806946,Leigh Butler,False,2026-08-28T19:57:47Z,1429951471,INV-0096,True,2026-08-25T20:01:34.3607518Z,False,,380.0,False,2026-08-25T20:01:34.3607518Z,0.0,,0.0,Payment received,False,,1429951471,11,,,,Payment received,2026-08-25T20:01:34.3607518Z,326c24d3-75f0-4be4-82ad-e492cd7e92b7,Olena+e2@nexudus.com,2026-08-25T20:01:34.439453Z
1440192742,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Billy Norton,1423807141,Billy Norton,False,2026-08-28T19:57:50Z,1429951472,INV-0097,True,2026-08-25T20:01:35.0808465Z,False,,475.0,False,2026-08-25T20:01:35.0808465Z,0.0,,0.0,Payment received,False,,1429951472,11,,,,Payment received,2026-08-25T20:01:35.0808465Z,19485a0e-a14b-430e-9883-9cc45f0adfce,Olena+e2@nexudus.com,2026-08-25T20:01:35.1433678Z
1440192652,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Dylan Young,1423806948,Dylan Young,False,2026-08-28T19:57:51Z,1429951373,INV-0098,True,2026-08-25T20:01:35.7708882Z,False,,170.0,False,2026-08-25T20:01:35.7708882Z,0.0,,0.0,Payment received,False,,1429951373,11,,,,Payment received,2026-08-25T20:01:35.7708882Z,7d1a7f78-6213-4753-a643-cebfde710df4,Olena+e2@nexudus.com,2026-08-25T20:01:35.833401Z
1440192654,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacob Robinson,1423807144,Jacob Robinson,False,2026-08-28T19:57:53Z,1429951473,INV-0099,True,2026-08-25T20:01:36.4590649Z,False,,12030.0,False,2026-08-25T20:01:36.4590649Z,0.0,,0.0,Payment received,False,,1429951473,11,,,,Payment received,2026-08-25T20:01:36.4590649Z,db8ec3f1-ea7d-417a-80a5-9ae2e5362d3f,Olena+e2@nexudus.com,2026-08-25T20:01:36.5215514Z
1440192744,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Megan Taylor,1423806950,Megan Taylor,False,2026-08-28T19:57:55Z,1429951474,INV-0100,True,2026-08-25T20:01:37.4414714Z,False,,335.34,False,2026-08-25T20:01:37.4414714Z,0.0,,0.0,Payment received,False,,1429951474,11,,,,Payment received,2026-08-25T20:01:37.4414714Z,c2d9e38f-c637-425e-ad4e-6928cfbf18e5,Olena+e2@nexudus.com,2026-08-25T20:01:37.5039881Z
1440192746,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jessica Dixon,1423807150,Jessica Dixon,False,2026-08-28T19:57:57Z,1429951374,INV-0101,True,2026-08-25T20:01:38.3789781Z,False,,352.56,False,2026-08-25T20:01:38.3789781Z,0.0,,0.0,Payment received,False,,1429951374,11,,,,Payment received,2026-08-25T20:01:38.3789781Z,45ac676a-f2d2-402d-a783-804f966e0888,Olena+e2@nexudus.com,2026-08-25T20:01:38.4258538Z
1440192656,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Holmes,1423807151,Stanley Holmes,False,2026-08-28T19:57:58Z,1429951475,INV-0102,True,2026-08-25T20:01:39.2735772Z,False,,130.75,False,2026-08-25T20:01:39.2735772Z,0.0,,0.0,Payment received,False,,1429951475,11,,,,Payment received,2026-08-25T20:01:39.2735772Z,1d690221-1ed1-4bd2-8b50-6771dd510011,Olena+e2@nexudus.com,2026-08-25T20:01:39.3360667Z
1440192658,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Gerald Richardson,1423807152,Gerald Richardson,False,2026-08-28T19:57:59Z,1429951375,INV-0103,True,2026-08-25T20:01:40.0548127Z,False,,330.98,False,2026-08-25T20:01:40.0548127Z,0.0,,0.0,Payment received,False,,1429951375,11,,,,Payment received,2026-08-25T20:01:40.0548127Z,0490eb0a-c9c5-42cd-910f-739146357502,Olena+e2@nexudus.com,2026-08-25T20:01:40.1798152Z
1440192660,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacqueline Wilson,1423807153,Jacqueline Wilson,False,2026-08-28T19:58:00Z,1429951476,INV-0104,True,2026-08-25T20:01:41.1526043Z,False,,2000.0,False,2026-08-25T20:01:41.1526043Z,0.0,,0.0,Payment received,False,,1429951476,11,,,,Payment received,2026-08-25T20:01:41.1526043Z,0d776fc6-0e65-4764-ad12-4fe266aa1f36,Olena+e2@nexudus.com,2026-08-25T20:01:41.2932208Z
1440192748,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Ryan Nelson,1423807154,Ryan Nelson,False,2026-08-28T19:58:01Z,1429951376,INV-0105,True,2026-08-25T20:01:41.9441107Z,False,,1200.0,False,2026-08-25T20:01:41.9441107Z,0.0,,0.0,Payment received,False,,1429951376,11,,,,Payment received,2026-08-25T20:01:41.9441107Z,b0a45487-ca3d-4be7-8f62-0af6be36c88f,Olena+e2@nexudus.com,2026-08-25T20:01:42.0066233Z
1440192662,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Suzanne Phillips,1423807155,Suzanne Phillips,False,2026-08-28T19:58:02Z,1429951377,INV-0106,True,2026-08-25T20:02:16.8927102Z,False,,12030.0,False,2026-08-25T20:02:16.8927102Z,0.0,,0.0,Payment received,False,,1429951377,11,,,,Payment received,2026-08-25T20:02:16.8927102Z,906521e4-22c4-4e26-a7eb-f61e84b59873,Olena+e2@nexudus.com,2026-08-25T20:02:17.0333466Z
1440192664,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Bethany Johnston,1423807156,Bethany Johnston,False,2026-08-28T19:58:03Z,1429951478,INV-0107,True,2026-08-25T20:02:17.7101951Z,False,,250.0,False,2026-08-25T20:02:17.7101951Z,0.0,,0.0,Payment received,False,,1429951478,11,,,,Payment received,2026-08-25T20:02:17.7101951Z,63409280-8e9f-42e3-b408-b9529178d740,Olena+e2@nexudus.com,2026-08-25T20:02:17.7726836Z
1440192750,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Glen Hawkins,1423807157,Glen Hawkins,False,2026-08-28T19:58:04Z,1429951378,INV-0108,True,2026-08-25T20:02:18.549663Z,False,,64.93,False,2026-08-25T20:02:18.549663Z,0.0,,0.0,Payment received,False,,1429951378,11,,,,Payment received,2026-08-25T20:02:18.549663Z,8617ad6f-4d9a-4c23-9a1c-8053ee1e8cdb,Olena+e2@nexudus.com,2026-08-25T20:02:18.6277402Z
1440192752,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Charles Kelly,1423807158,Charles Kelly,False,2026-08-28T19:58:05Z,1429951379,INV-0109,True,2026-08-25T20:02:19.409665Z,False,,400.0,False,2026-08-25T20:02:19.409665Z,0.0,,0.0,Payment received,False,,1429951379,11,,,,Payment received,2026-08-25T20:02:19.409665Z,9b006b4d-51f7-4e7d-afc0-48d36ed147ac,Olena+e2@nexudus.com,2026-08-25T20:02:19.4565481Z
1440192666,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Rachael Byrne,1423806954,Rachael Byrne,False,2026-08-28T19:58:06Z,1429951380,INV-0110,True,2026-08-25T20:02:20.3678707Z,False,,280.0,False,2026-08-25T20:02:20.3678707Z,0.0,,0.0,Payment received,False,,1429951380,11,,,,Payment received,2026-08-25T20:02:20.3678707Z,04e75307-f95d-4fb4-ae8f-e34f1b79333d,Olena+e2@nexudus.com,2026-08-25T20:02:20.4947015Z
1440192754,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Danny Hale,1423807159,Danny Hale,False,2026-08-28T19:58:07Z,1429951479,INV-0111,True,2026-08-25T20:02:21.4109439Z,False,,270.0,False,2026-08-25T20:02:21.4109439Z,0.0,,0.0,Payment received,False,,1429951479,11,,,,Payment received,2026-08-25T20:02:21.4109439Z,481f274f-b8a4-4917-aebc-88ed61e63f78,Olena+e2@nexudus.com,2026-08-25T20:02:21.489076Z
1440192668,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Wayne Davidson,1423806955,Wayne Davidson,False,2026-08-28T19:58:08Z,1429951381,INV-0112,True,2026-08-25T20:02:22.1353675Z,False,,1883.84,False,2026-08-25T20:02:22.1353675Z,0.0,,0.0,Payment received,False,,1429951381,11,,,,Payment received,2026-08-25T20:02:22.1353675Z,d2be095c-1bdc-4715-875d-be99dbe71ee6,Olena+e2@nexudus.com,2026-08-25T20:02:22.1979623Z
1440192670,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Chelsea Powell,1423807160,Chelsea Powell,False,2026-08-28T19:58:09Z,1429951480,INV-0113,True,2026-08-25T20:02:22.9323146Z,False,,475.0,False,2026-08-25T20:02:22.9323146Z,0.0,,0.0,Payment received,False,,1429951480,11,,,,Payment received,2026-08-25T20:02:22.9323146Z,b6995826-cedd-4667-b810-1a4b54b5375e,Olena+e2@nexudus.com,2026-08-25T20:02:22.9948262Z
1440192756,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Griffiths,1423806940,Stanley Griffiths,False,2026-08-28T19:58:13Z,1429951382,INV-0114,True,2026-08-25T20:02:23.6311205Z,False,,5235.49,False,2026-08-25T20:02:23.6311205Z,0.0,,0.0,Payment received,False,,1429951382,11,,,,Payment received,2026-08-25T20:02:23.6311205Z,64671a4c-6037-495f-9af6-ce605882e904,Olena+e2@nexudus.com,2026-08-25T20:02:23.6936483Z
1440192672,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Diane Newman,1423807128,Diane Newman,False,2026-08-28T19:58:15Z,1429951481,INV-0115,True,2026-08-25T20:02:24.9181209Z,False,,380.0,False,2026-08-25T20:02:24.9181209Z,0.0,,0.0,Payment received,False,,1429951481,11,,,,Payment received,2026-08-25T20:02:24.9181209Z,9a89e642-ed3d-4b82-ae60-4aec8b876523,Olena+e2@nexudus.com,2026-08-25T20:02:24.9806312Z
1440192758,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Sian Cox,1423807129,Sian Cox,False,2026-08-28T19:58:16Z,1429951482,INV-0116,True,2026-08-25T20:02:25.7261871Z,False,,359.14,False,2026-08-25T20:02:25.7261871Z,0.0,,0.0,Payment received,False,,1429951482,11,,,,Payment received,2026-08-25T20:02:25.7261871Z,d058b74e-de98-44aa-8843-2716ecc44123,Olena+e2@nexudus.com,2026-08-25T20:02:25.7730758Z
1440192674,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Mary Higgins,1423807131,Mary Higgins,False,2026-08-28T19:58:17Z,1429951483,INV-0117,True,2026-08-25T20:02:26.4859988Z,False,,12075.0,False,2026-08-25T20:02:26.4859988Z,0.0,,0.0,Payment received,False,,1429951483,11,,,,Payment received,2026-08-25T20:02:26.4859988Z,a2ad5d44-f279-4e47-bbd2-f3c489b5606e,Olena+e2@nexudus.com,2026-08-25T20:02:26.5797445Z
1440192676,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Colin Lloyd,1423807132,Colin Lloyd,False,2026-08-28T19:58:19Z,1429951484,INV-0118,True,2026-08-25T20:02:27.4024458Z,False,,325.0,False,2026-08-25T20:02:27.4024458Z,0.0,,0.0,Payment received,False,,1429951484,11,,,,Payment received,2026-08-25T20:02:27.4024458Z,3ba6fa12-bb73-4a26-aa3e-e39e218a1b03,Olena+e2@nexudus.com,2026-08-25T20:02:27.4493164Z
1440192678,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Heather Ryan,1423807133,Heather Ryan,False,2026-08-28T19:58:21Z,1429951383,INV-0119,True,2026-08-25T20:02:28.1524243Z,False,,13589.91,False,2026-08-25T20:02:28.1524243Z,0.0,,0.0,Payment received,False,,1429951383,11,,,,Payment received,2026-08-25T20:02:28.1524243Z,4f40fdd3-7ac6-411c-8b8f-dbe0adc404bb,Olena+e2@nexudus.com,2026-08-25T20:02:28.1993064Z
1440192680,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Samantha Quinn,1423807134,Samantha Quinn,False,2026-08-28T19:58:25Z,1429951384,INV-0120,True,2026-08-25T20:02:28.9695775Z,False,,5396.87,False,2026-08-25T20:02:28.9695775Z,0.0,,0.0,Payment received,False,,1429951384,11,,,,Payment received,2026-08-25T20:02:28.9695775Z,d414c272-78e5-41d2-babb-901bd57aaabc,Olena+e2@nexudus.com,2026-08-25T20:02:29.0320769Z
1440192682,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Francesca White,1423806943,Francesca White,False,2026-08-28T19:58:26Z,1429951385,INV-0121,True,2026-08-25T20:02:29.8445899Z,False,,1200.0,False,2026-08-25T20:02:29.8445899Z,0.0,,0.0,Payment received,False,,1429951385,11,,,,Payment received,2026-08-25T20:02:29.8445899Z,be9369c8-24ba-4c07-9ddc-6a9c878ea524,Olena+e2@nexudus.com,2026-08-25T20:02:29.8914741Z
1440192760,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Kerry White,1423807136,Kerry White,False,2026-08-28T19:58:29Z,1429951386,INV-0122,True,2026-08-25T20:02:30.6505791Z,False,,2000.0,False,2026-08-25T20:02:30.6505791Z,0.0,,0.0,Payment received,False,,1429951386,11,,,,Payment received,2026-08-25T20:02:30.6505791Z,03cfc045-0c75-4fab-9219-c2f2d0dd70f7,Olena+e2@nexudus.com,2026-08-25T20:02:30.7286978Z
