Id,AvailableCredit,BookingIndex,BookingNumber,BookingProducts,BookingVisitors,CancelIfNotCheckedIn,CancelIfNotPaid,ChargeNow,ChargedExtraServices,CheckedInAt,CoworkerBillingName,CoworkerCheckedInAt,CoworkerCheckedOutAt,CoworkerCompanyName,CoworkerCoworkerType,CoworkerExtraServiceChargePeriod,CoworkerExtraServiceCurrencyCode,CoworkerExtraServiceIds,CoworkerExtraServicePrice,CoworkerExtraServiceTotalUses,CoworkerFullName,CoworkerId,CoworkerInvoiceCreditNote,CoworkerInvoiceDraft,CoworkerInvoiceId,CoworkerInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoiceVoid,CoworkerLandLine,CoworkerMobilePhone,CoworkerTeamNames,CreatedOn,CustomFields,DisableConfirmation,DiscountAmount,DiscountCode,DoNotUseBookingCredit,DynamicPriceAdjustment,EstimagedCost,EstimatedCost,EstimatedCostWithProducts,EstimatedExtraService,EstimatedProductCost,ExtraServiceId,ExtraServiceName,FloorPlanDeskId,FloorPlanDeskName,FromTime,IncludeZoomInvite,InternalNotes,Invoice,InvoiceDate,InvoiceNow,InvoiceThisCoworker,Invoiced,IsEvent,IsNew,IsTour,LastMinutePriceAdjustment,LocalizationDetails,MaxOccupancy,MinutesToStart,Notes,Online,OverridePrice,OverrideResourceLimits,PriceFactorDemand,PriceFactorLastMinute,PurchaseOrder,RepeatBooking,RepeatEvery,RepeatOnFridays,RepeatOnMondays,RepeatOnSaturdays,RepeatOnSundays,RepeatOnThursdays,RepeatOnTuesdays,RepeatOnWednesdays,RepeatSeriesUniqueId,RepeatUntil,Repeats,ResourceAllocation,ResourceHideInCalendar,ResourceId,ResourceName,ResourceNoReturnPolicy,ResourceNoReturnPolicyAllResources,ResourceNoReturnPolicyAllUsers,ResourceResourceTypeId,ResourceResourceTypeName,SkipGoogleCalendarUpdate,SystemId,TariffAtTheTimeOfBooking,TeamsAtTheTimeOfBooking,Tentative,ToCancel,ToStringText,ToTime,UniqueId,UpdatedBy,UpdatedOn,WhichBookingsToUpdate
1455638659,0.0,30,209,[],[],False,False,False,,,,,,,Individual,,,,,,Stanley Griffiths,1423806940,False,False,,,False,False,,,Acme Corp,2026-08-25T19:20:34.8399878Z,,False,,,False,,0.0,0.0,,,,,,,,2025-12-01T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-384560,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,Flex Weekly,Acme Corp,False,True,Boardroom Alpha (#209),2025-12-01T19:00:00Z,44622ead-c29e-4420-a56a-0332ecda3698,Olena+e2@nexudus.com,2026-08-25T19:20:35.1843787Z,1
1455638660,0.0,31,210,"[{'BookingId': 1455638660, 'ProductId': 1415477143, 'ProductName': 'Catering - Tea/Coffee', 'ProductPrice': 5.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417183721, 'UpdatedOn': '2026-08-25T19:20:35.7156449Z', 'CreatedOn': '2026-08-25T19:20:35.7156449Z', 'UniqueId': 'd283e4a8-895c-408c-8fdf-414d83bf03cb', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Tea/Coffee', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Francesca White,1423806943,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:20:35.7156449Z,,False,,,False,,5.0,5.0,,,,,,,,2026-03-09T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-244040,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381692,Meeting Room Zeta,,,,1415379774,Meeting Room,False,,Private Office Small,Delta Ventures,False,True,Meeting Room Zeta (#210),2026-03-09T12:00:00Z,29e68c8f-2bb4-482c-858c-934d658888f9,Olena+e2@nexudus.com,2026-08-25T19:20:36.13819Z,1
1455638685,0.0,32,211,[],[],False,False,False,,,,,,,Individual,,,,,,Josephine Hammond,1423807147,False,False,,,False,False,,,,2026-08-25T19:20:36.615125Z,,False,,,False,,0.0,0.0,,,,,,,,2025-12-08T09:00:00Z,False,,,,False,True,False,False,False,False,,,,-375020,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381603,Office 103,,,,1415379673,Private Office,False,,Dedicated Desk Monthly,,False,True,Office 103 (#211),2025-12-08T09:30:00Z,5c1288af-5700-43ce-8eb8-d6528628e64e,Olena+e2@nexudus.com,2026-08-25T19:20:36.9588916Z,1
1455638661,0.0,33,212,[],[],False,False,False,,,,,,,Individual,,,,,,Leanne Foster,1423806941,False,False,,,False,False,,,Acme Corp,2026-08-25T19:20:37.5607787Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-08T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-112640,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381602,Office 101,,,,1415379673,Private Office,False,,Hot Desk Monthly,Acme Corp,False,True,Office 101 (#212),2026-06-08T16:00:00Z,b4349dec-82c1-430d-b37b-a5c805b7bffe,Olena+e2@nexudus.com,2026-08-25T19:20:37.9201554Z,1
1455638686,0.0,34,213,[],[],False,False,False,,,,,,,Individual,,,,,,Samantha Quinn,1423807134,False,False,,,False,False,,,Echo Digital,2026-08-25T19:20:38.6975627Z,,False,,,False,,0.0,0.0,,,,,,,,2026-05-08T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-157040,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381601,Hot Desk Area E,,,,1415379775,Hot Desk,False,,Private Office Large,Echo Digital,False,True,Hot Desk Area E (#213),2026-05-08T18:30:00Z,df580440-b63b-430a-99be-7c7f5ade0a84,Olena+e2@nexudus.com,2026-08-25T19:20:39.0100116Z,1
1455638662,0.0,35,214,[],[],False,False,False,,,,,,,Individual,,,,,,Rachael Byrne,1423806954,False,False,,,False,False,,,,2026-08-25T19:20:39.5932914Z,,False,,,False,,0.0,0.0,,,,,,,,2026-04-01T09:00:00Z,False,,,,False,True,False,False,False,False,,,,-210860,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381603,Office 103,,,,1415379673,Private Office,False,,"Private Office Large, Flex Fortnightly",,False,True,Office 103 (#214),2026-04-01T10:00:00Z,b8b556f2-71ce-4aaf-9a57-cacdec94cf88,Olena+e2@nexudus.com,2026-08-25T19:20:39.937041Z,1
1455638663,0.0,36,215,[],[],False,False,False,,,,,,,Individual,,,,,,Billy Norton,1423807141,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:20:40.483952Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-13T09:00:00Z,False,,,,False,True,False,False,False,False,,,,-62540,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Hot Desk Quarterly,Delta Ventures,False,True,Phone Booth 2 (#215),2026-07-13T13:00:00Z,3ae851c5-8259-4f5c-962b-6ceb7fa3572a,Olena+e2@nexudus.com,2026-08-25T19:20:40.8432838Z,1
1455638866,0.0,37,216,[],[],False,False,False,,,,,,,Individual,,,,,,Ryan Nelson,1423807154,False,False,,,False,False,,,,2026-08-25T19:20:41.3282947Z,,False,,,False,,0.0,0.0,,,,,,,,2026-01-13T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-323240,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381606,Parking Bay P1,,,,1415379675,Parking,False,,"Dedicated Desk Monthly, Private Office Small",,False,True,Parking Bay P1 (#216),2026-01-13T10:00:00Z,7837cb19-f139-4bcc-b435-ba66d3872f73,Olena+e2@nexudus.com,2026-08-25T19:20:41.7038704Z,1
1455638687,0.0,38,217,[],[],False,False,False,,,,,,,Individual,,,,,,Leslie Warner,1423807137,False,False,,,False,False,,,Bright Studio,2026-08-25T19:20:42.1677065Z,,False,,,False,,0.0,0.0,,,,,,,,2025-12-12T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-369140,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381692,Meeting Room Zeta,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Bright Studio,False,True,Meeting Room Zeta (#217),2025-12-12T13:00:00Z,58934af7-fadd-4d38-885d-116baf5c7316,Olena+e2@nexudus.com,2026-08-25T19:20:42.5270272Z,1
1455638867,0.0,39,218,[],[],False,False,False,,,,,,,Individual,,,,,,Jacqueline Wilson,1423807153,False,False,,,False,False,,,,2026-08-25T19:20:43.0476613Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-14T12:00:00Z,False,,,,False,True,False,False,False,False,,,,-60920,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381697,Office 104,,,,1415379673,Private Office,False,,"Private Office Large, Flex Fortnightly, Hot Desk Monthly",,False,True,Office 104 (#218),2026-07-14T14:00:00Z,2c1eb30b-e3b0-4a9f-8fc4-4aabbe75935a,Olena+e2@nexudus.com,2026-08-25T19:20:43.3764708Z,1
1455638868,0.0,40,219,[],[],False,False,False,,,,,,,Individual,,,,,,Bethany Johnston,1423807156,False,False,,,False,False,,,,2026-08-25T19:20:43.8921541Z,,False,,,False,,0.0,0.0,,,,,,,,2026-05-04T09:00:00Z,False,,,,False,True,False,False,False,False,,,,-163340,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381695,Hot Desk Area D,,,,1415379775,Hot Desk,False,,"Hot Desk Monthly, Flex Fortnightly",,False,True,Hot Desk Area D (#219),2026-05-04T10:00:00Z,84887cdc-f9a7-4d77-b262-605e0aa17cb6,Olena+e2@nexudus.com,2026-08-25T19:20:44.2678733Z,1
1455638869,0.0,41,220,[],[],False,False,False,,,,,,,Individual,,,,,,Mary Higgins,1423807131,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:20:44.7678526Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-12T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-107060,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381693,Hot Desk Area A,,,,1415379775,Hot Desk,False,,,CloudNine Labs,False,True,Hot Desk Area A (#220),2026-06-12T15:00:00Z,0c4ab3da-6159-4cf0-a503-ef9580c49609,Olena+e2@nexudus.com,2026-08-25T19:20:45.0490551Z,1
1455638870,0.0,42,221,"[{'BookingId': 1455638870, 'ProductId': 1415477143, 'ProductName': 'Catering - Tea/Coffee', 'ProductPrice': 5.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184631, 'UpdatedOn': '2026-08-25T19:20:45.5184604Z', 'CreatedOn': '2026-08-25T19:20:45.5184604Z', 'UniqueId': '16662921-99e7-4ffe-833d-21056f2953c3', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Tea/Coffee', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Victor Harrison,1423806942,False,False,,,False,False,,,Acme Corp,2026-08-25T19:20:45.5028507Z,,False,,,False,,5.0,5.0,,,,,,,,2026-04-23T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-178640,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,Dedicated Desk Monthly,Acme Corp,False,True,Meeting Room Epsilon (#221),2026-04-23T20:00:00Z,1a04b174-fef0-468e-8a88-bd0b5ac7e76c,Olena+e2@nexudus.com,2026-08-25T19:20:45.9097718Z,1
1455638688,0.0,43,222,[],[],False,False,False,,,,,,,Individual,,,,,,Rhys Davies,1423806952,False,False,,,False,False,,,Echo Digital,2026-08-25T19:20:46.4517092Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-14T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-60980,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Echo Digital,False,True,Meeting Room Epsilon (#222),2026-07-14T11:30:00Z,1257a4af-bf50-44b7-9449-e69dc0d58f8b,Olena+e2@nexudus.com,2026-08-25T19:20:46.8267097Z,1
1455638873,0.0,44,223,[],[],False,False,False,,,,,,,Individual,,,,,,Colin Lloyd,1423807132,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:21:21.3337488Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-30T16:00:00Z,False,,,,False,True,False,False,False,False,,,,-80841,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381597,Meeting Room Gamma,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Delta Ventures,False,True,Meeting Room Gamma (#223),2026-06-30T18:00:00Z,70aba79c-574c-45e4-a0f2-3f170307f059,Olena+e2@nexudus.com,2026-08-25T19:21:21.7556431Z,1
1455638692,0.0,45,224,[],[],False,False,False,,,,,,,Individual,,,,,,Gemma Ferguson,1423806947,False,False,,,False,False,,,Bright Studio,2026-08-25T19:21:22.4010207Z,,False,,,False,,0.0,0.0,,,,,,,,2026-01-23T19:00:00Z,False,,,,False,True,False,False,False,False,,,,-308181,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381695,Hot Desk Area D,,,,1415379775,Hot Desk,False,,Flex Weekly,Bright Studio,False,True,Hot Desk Area D (#224),2026-01-23T19:30:00Z,11f990e8-c02d-482b-830c-4b035d844d74,Olena+e2@nexudus.com,2026-08-25T19:21:22.6978839Z,1
1455638874,0.0,46,225,[],[],False,False,False,,,,,,,Individual,,,,,,Leanne Foster,1423806941,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:23.1944186Z,,False,,,False,,0.0,0.0,,,,,,,,2025-11-03T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-425301,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Hot Desk Monthly,Acme Corp,False,True,Phone Booth 2 (#225),2025-11-03T13:00:00Z,4df5995a-6776-4622-b29b-60783d70514d,Olena+e2@nexudus.com,2026-08-25T19:21:23.4600241Z,1
1455638875,0.0,47,226,[],[],False,False,False,,,,,,,Individual,,,,,,Sarah Reed,1423806944,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:23.913169Z,,False,,,False,,0.0,0.0,,,,,,,,2026-05-05T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-161361,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381698,Phone Booth 1,,,,1415379674,Phone Booth,False,,Dedicated Desk Monthly,Echo Digital,False,True,Phone Booth 1 (#226),2026-05-05T19:00:00Z,6a8ebbef-3c0f-45a6-8624-a871902a58a0,Olena+e2@nexudus.com,2026-08-25T19:21:24.1944327Z,1
1455638876,0.0,48,227,"[{'BookingId': 1455638876, 'ProductId': 1415477143, 'ProductName': 'Catering - Tea/Coffee', 'ProductPrice': 5.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184634, 'UpdatedOn': '2026-08-25T19:21:24.6645037Z', 'CreatedOn': '2026-08-25T19:21:24.6645037Z', 'UniqueId': '27f10c13-a042-4e70-97b6-6766a312b6e7', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Tea/Coffee', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Dylan Young,1423806948,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:21:24.6645037Z,,False,,,False,,5.0,5.0,,,,,,,,2026-07-07T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-71061,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Hot Desk Monthly,CloudNine Labs,False,True,Phone Booth 2 (#227),2026-07-07T12:00:00Z,1e63823f-1ae1-42a8-ad9b-d719683e1dc7,Olena+e2@nexudus.com,2026-08-25T19:21:25.0082629Z,1
1455638877,0.0,49,228,"[{'BookingId': 1455638877, 'ProductId': 1415477043, 'ProductName': 'Catering - Lunch', 'ProductPrice': 15.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184635, 'UpdatedOn': '2026-08-25T19:21:25.5863624Z', 'CreatedOn': '2026-08-25T19:21:25.5863624Z', 'UniqueId': '4eb28978-56c8-4c14-a8da-702150419830', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Lunch', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Leslie Warner,1423807137,False,False,,,False,False,,,Bright Studio,2026-08-25T19:21:25.5863624Z,,False,,,False,,15.0,15.0,,,,,,,,2025-09-16T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-494421,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381696,Office 102,,,,1415379673,Private Office,False,,Flex Fortnightly,Bright Studio,False,True,Office 102 (#228),2025-09-16T12:00:00Z,aee3417a-a3d6-4897-823d-db78a3fe23f1,Olena+e2@nexudus.com,2026-08-25T19:21:26.0557666Z,1
1455638694,0.0,50,229,[],[],False,False,False,,,,,,,Individual,,,,,,Ashley Smith,1423807127,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:26.5130937Z,,False,,,False,,,,,,,,,,,2026-07-23T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-48201,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,"Private Office Small, Flex Fortnightly",Acme Corp,True,True,Boardroom Alpha (#229),2026-07-23T09:00:00Z,ce935091-035b-4472-bd2e-b49684016f67,Olena+e2@nexudus.com,2026-08-25T19:21:26.5755892Z,1
1455638695,0.0,51,230,[],[],False,False,False,,,,,,,Individual,,,,,,Jessica White,1423806951,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:27.0599845Z,,False,,,False,,0.0,0.0,,,,,,,,2026-04-06T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-203541,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,"Flex Weekly, Hot Desk Quarterly",Echo Digital,False,False,Meeting Room Epsilon (#230),2026-04-06T11:30:00Z,30cfbe47-0711-4296-ab55-36c5d4a80664,Olena+e2@nexudus.com,2026-08-25T19:21:27.4662113Z,1
1455638878,0.0,52,231,[],[],False,False,False,,,,,,,Individual,,,,,,Jessica Dixon,1423807150,False,False,,,False,False,,,,2026-08-25T19:21:28.068894Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-16T12:00:00Z,False,,,,False,True,False,False,False,False,,,,-233721,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,"Dedicated Desk Monthly, Hot Desk Quarterly",,False,False,Boardroom Alpha (#231),2026-03-16T12:30:00Z,898b66e7-9ee5-4b4d-ae4b-64ecd8b107b7,Olena+e2@nexudus.com,2026-08-25T19:21:28.397044Z,1
1455638879,0.0,53,232,[],[],False,False,False,,,,,,,Individual,,,,,,Paula Harvey,1423807140,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:28.8663971Z,,False,,,False,,0.0,0.0,,,,,,,,2026-02-04T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-291261,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381597,Meeting Room Gamma,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Echo Digital,False,False,Meeting Room Gamma (#232),2026-02-04T14:00:00Z,8b6c6f22-18b1-4050-a7ed-f37b3c19e9ee,Olena+e2@nexudus.com,2026-08-25T19:21:29.1952764Z,1
1455638880,0.0,54,233,[],[],False,False,False,,,,,,,Individual,,,,,,Teresa Hopkins,1423807130,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:29.6483784Z,,False,,,False,,,,,,,,,,,2026-05-25T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-132981,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,Hot Desk Quarterly,Acme Corp,True,False,Meeting Room Epsilon (#233),2026-05-25T15:00:00Z,ce8721ba-2780-437f-9d1e-a6a65df7c184,Olena+e2@nexudus.com,2026-08-25T19:21:29.7265054Z,1
1455638696,0.0,55,234,[],[],False,False,False,,,,,,,Individual,,,,,,Leanne Foster,1423806941,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:30.2644624Z,,False,,,False,,0.0,0.0,,,,,,,,2026-08-17T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-11841,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,Hot Desk Monthly,Acme Corp,False,False,Boardroom Alpha (#234),2026-08-17T15:00:00Z,02665fce-ad6a-4cbc-b7e5-d4eeb2be24ff,Olena+e2@nexudus.com,2026-08-25T19:21:30.7026624Z,1
1455638881,0.0,58,235,[],[],False,False,False,,,,,,,Individual,,,,,,Rachael Byrne,1423806954,False,False,,,False,False,,,,2026-08-25T19:21:31.8060378Z,,False,,,False,,0.0,0.0,,,,,,,,2026-05-27T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-129921,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,"Private Office Large, Flex Fortnightly",,False,False,Boardroom Alpha (#235),2026-05-27T15:00:00Z,09613446-42ef-464e-b978-f5dba6644e6f,Olena+e2@nexudus.com,2026-08-25T19:21:32.1185949Z,1
1455638882,0.0,59,236,"[{'BookingId': 1455638882, 'ProductId': 1415477144, 'ProductName': 'AV Equipment', 'ProductPrice': 25.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184636, 'UpdatedOn': '2026-08-25T19:21:32.5716629Z', 'CreatedOn': '2026-08-25T19:21:32.5716629Z', 'UniqueId': '48d472f1-fc61-4f71-ab6d-827455c2e6c1', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'AV Equipment', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Janice Glover,1423807138,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:32.5716629Z,,False,,,False,,25.0,25.0,,,,,,,,2026-01-07T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-331581,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381695,Hot Desk Area D,,,,1415379775,Hot Desk,False,,Dedicated Desk Monthly,Echo Digital,False,False,Hot Desk Area D (#236),2026-01-07T14:00:00Z,160e4448-2fe3-4172-8b1b-975d4743f9ad,Olena+e2@nexudus.com,2026-08-25T19:21:32.8841638Z,1
1455638883,0.0,60,237,[],[],False,False,False,,,,,,,Individual,,,,,,Teresa Hopkins,1423807130,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:33.416781Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-23T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-223281,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381597,Meeting Room Gamma,,,,1415379774,Meeting Room,False,,Hot Desk Quarterly,Acme Corp,False,False,Meeting Room Gamma (#237),2026-03-23T20:00:00Z,924a725f-c5f6-400e-9db8-9e4c4df621d9,Olena+e2@nexudus.com,2026-08-25T19:21:33.760529Z,1
1455638697,0.0,61,238,[],[],False,False,False,,,,,,,Individual,,,,,,Robin Andrews,1423806945,False,False,,,False,False,,,Acme Corp,2026-08-25T19:21:34.2210043Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-15T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-102921,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381606,Parking Bay P1,,,,1415379675,Parking,False,,Flex Fortnightly,Acme Corp,False,False,Parking Bay P1 (#238),2026-06-15T08:30:00Z,81d78663-ff68-42ef-8e83-60f4eb520880,Olena+e2@nexudus.com,2026-08-25T19:21:34.611622Z,1
1455638698,0.0,62,239,[],[],False,False,False,,,,,,,Individual,,,,,,Sarah Reed,1423806944,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:35.0653534Z,,False,,,False,,0.0,0.0,,,,,,,,2025-10-09T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-461181,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381596,Meeting Room Beta,,,,1415379774,Meeting Room,False,,Dedicated Desk Monthly,Echo Digital,False,False,Meeting Room Beta (#239),2025-10-09T17:00:00Z,db270e00-d13b-4232-86cc-0135244a8c41,Olena+e2@nexudus.com,2026-08-25T19:21:35.4566667Z,1
1455638886,0.0,63,240,"[{'BookingId': 1455638886, 'ProductId': 1415477143, 'ProductName': 'Catering - Tea/Coffee', 'ProductPrice': 5.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184637, 'UpdatedOn': '2026-08-25T19:21:35.9180839Z', 'CreatedOn': '2026-08-25T19:21:35.9180839Z', 'UniqueId': 'c4ea5ad0-4118-4909-940a-29ff05954936', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Tea/Coffee', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Dylan Young,1423806948,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:21:35.9180839Z,,False,,,False,,5.0,5.0,,,,,,,,2026-02-16T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-274281,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381699,Parking Bay P2,,,,1415379675,Parking,False,,Hot Desk Monthly,CloudNine Labs,False,False,Parking Bay P2 (#240),2026-02-16T10:00:00Z,4e72bdb9-e9dc-4188-bfa5-f9264d769f6a,Olena+e2@nexudus.com,2026-08-25T19:21:36.3243352Z,1
1455638699,0.0,64,241,"[{'BookingId': 1455638699, 'ProductId': 1415477144, 'ProductName': 'AV Equipment', 'ProductPrice': 25.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417183392, 'UpdatedOn': '2026-08-25T19:21:36.7782705Z', 'CreatedOn': '2026-08-25T19:21:36.7782705Z', 'UniqueId': 'db9b4a71-3f59-4a0f-bdb8-099a8617a8e0', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'AV Equipment', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Samantha Quinn,1423807134,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:36.7782705Z,,False,,,False,,,,,,,,,,,2026-02-17T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-272481,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Private Office Large,Echo Digital,True,False,Phone Booth 2 (#241),2026-02-17T14:30:00Z,29424b8c-7978-416d-b443-b9d25d9e29e5,Olena+e2@nexudus.com,2026-08-25T19:21:36.856415Z,1
