Id,BookingUniqueId,CancelledCoworkerInvoiceLineUniqueId,ContractDepositUniqueId,CoworkerChargeUniqueId,CoworkerContractUniqueId,CoworkerDiscountCodeUniqueId,CoworkerExtraServiceName,CoworkerExtraServiceUniqueId,CoworkerInvoiceCreditNote,CoworkerInvoiceCurrencyCode,CoworkerInvoiceDueDate,CoworkerInvoiceId,CoworkerInvoiceInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoicePaidOn,CoworkerProductName,CoworkerProductUniqueId,CoworkerTimePassName,CoworkerTimePassUniqueId,CreatedOn,CreditAmount,CustomFields,Description,DiscountAmount,DiscountCode,DisplayAs,EventAttendeeProductName,EventAttendeeUniqueId,ExtraServiceUniqueId,FinancialAccountCode,FinancialAccountName,GroupedLineUniqueId,IsHidden,IsNew,IsProratedContract,IsUniversalCredit,IssuedByUniqueId,LocalizationDetails,Position,PurchaseOrder,Quantity,Refunded,RefundedAmount,RefundedOn,SaleDate,SubTotal,SystemId,TariffName,TaxAmount,TaxCategoryName,TaxRate,ToStringText,UniqueId,UnitPrice,UpdatedBy,UpdatedOn
1457716995,,,,,05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-06-11T23:00:00Z,329.93,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,38ccce2d-e51d-43c3-ad7c-ee11df52251c,329.93,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457716996,,,,,05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,Storage Locker,02532bda-2eeb-4d99-9b78-0ddbf64d2525,,,2025-11-12T19:58:21Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2025-03-24T23:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,bea11a82-682c-406c-a60a-27c34676fdf0,30.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457716997,,,,0ed3a1c8-b9fa-4311-b33e-313934327754,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2024-06-11T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),18f2b963-60ba-4f06-8281-d958a04d4c13,250.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457716998,,,,2d2caefb-0668-4712-9421-b582bf3301bb,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,Parking Space,db22fb62-272f-4919-9a77-dea1afd38cb5,,,2025-11-12T19:58:21Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2025-06-29T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),de0a2e88-dfa9-4b87-978f-f9e336f87771,75.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457716999,,,,63a6698c-d09a-455f-89c9-9c8e474316fe,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Flex Fortnightly (Leslie Warner),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,4,,1,False,,,2024-06-11T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Leslie Warner),d37cab19-750d-4dff-9e08-e52edfe83a12,250.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717000,,,,e68f7df5-23f4-43e9-a606-31020a620cbb,56d5f420-d042-45a7-9b7d-7bb85443c1ca,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,Parking Space,43303828-f1b9-4b2d-ba3a-66369e6d6f28,,,2025-11-12T19:58:21Z,0.0,,Parking Space (Leslie Warner),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,5,,1,False,,,2025-07-13T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Leslie Warner),ff7f0d01-2aea-4cf7-8373-728f6ffcdf8d,75.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717001,,,,1153b95b-7146-44e5-931d-bd44d4b71075,1a5c76ee-f959-44e4-84ca-ab0a373ed503,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Flex Weekly (Gemma Ferguson),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,6,,1,False,,,2024-06-11T23:00:00Z,44.46,,Flex Weekly,0.0,[No Tax],0.0,Flex Weekly (Gemma Ferguson),5fd42227-a262-4432-983a-9c80066bb7a9,44.46,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717002,,,,6089ff4c-611f-4725-96e8-48f8d8db2a6c,1a5c76ee-f959-44e4-84ca-ab0a373ed503,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Flex Weekly (Gemma Ferguson),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,7,,1,False,,,2024-06-11T23:00:00Z,44.46,,Flex Weekly,0.0,[No Tax],0.0,Flex Weekly (Gemma Ferguson),35029f94-8735-4f6d-8383-9db375473642,44.46,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717003,,,,f092995c-1d14-49dd-b703-69fb326eb299,df6d629b-b400-46c5-8491-ebd0acaf5840,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Dedicated Desk Monthly (Jeremy Mellor),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,8,,1,False,,,2024-06-11T23:00:00Z,330.2,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Jeremy Mellor),2b94cd25-3dd1-4e29-9e6b-3df7181d15bc,330.2,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717004,,,,70bc1712-8790-4dba-9c3b-9cba81eb0c1f,bdcb9d2c-ab81-4e8e-9968-3a380ef40ce8,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Hot Desk Monthly (Gemma Elliott),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,9,,1,False,,,2024-06-11T23:00:00Z,140.86,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly (Gemma Elliott),14dc5e9a-589b-4f9c-9f22-783a530213b7,140.86,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717005,,,,021ef689-e455-48d2-b544-2ace45442974,bdcb9d2c-ab81-4e8e-9968-3a380ef40ce8,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,Mail Handling,dee0d1e2-4ca1-4dd6-a57f-5c6be7c8a15c,,,2025-11-12T19:58:21Z,0.0,,Mail Handling (Gemma Elliott),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,10,,1,False,,,2026-12-01T23:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Gemma Elliott),ffef45ac-ad7a-4d52-a6ea-501963a81657,20.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717006,,,,94d1f6bc-cfe5-41da-98ed-c802ea0033c0,40933bb3-00fe-49af-9a6d-edb5828b366b,,,,False,EUR,2025-11-15T19:58:21Z,1429951383,INV-0119,True,2025-11-12T20:02:28Z,,,,,2025-11-12T19:58:21Z,0.0,,Private Office Annual (Irene Wilson),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,11,,1,False,,,2024-06-11T23:00:00Z,12000.0,,Private Office Annual,0.0,[No Tax],0.0,Private Office Annual (Irene Wilson),63953481-237d-426c-880b-3194cb1d39ea,12000.0,Olena+e2@nexudus.com,2026-08-25T20:44:59Z
1457717007,,,,,1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Private Office Large,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-01-15T22:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large,110116b6-775f-4418-b04e-0b84e72c2480,2000.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717008,,,,cd752571-cd21-4fd5-892a-9622aa64b992,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Dedicated Desk Monthly (Sarah Reed),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2024-01-15T22:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Sarah Reed),867086a7-e546-437c-ad87-0bec6660f49c,350.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717009,,,,24dacc98-4c24-44d5-8ad2-8b889960abde,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,Parking Space,5a450325-d77b-4847-a644-dcea322e1c6d,,,2025-04-06T19:58:25Z,0.0,,Parking Space (Sarah Reed),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2026-02-27T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Sarah Reed),b45a67d5-f121-4adf-b9c2-04b0940ab89a,75.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717010,,,,80b89457-b48a-4ea0-8b7e-bf9e94097941,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Dedicated Desk Monthly (Sarah Reed),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2024-01-15T22:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Sarah Reed),8a9e6eb8-64e7-4c45-b0e7-20f15048e2a6,350.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717011,,,,ee75de91-0b27-4b85-ac88-fd79f8b906bd,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,Parking Space,66a3d557-b1c1-41e4-8dd2-a3d02ea2ad97,,,2025-04-06T19:58:25Z,0.0,,Parking Space (Sarah Reed),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,4,,1,False,,,2026-03-27T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Sarah Reed),2c6d8675-acd9-48da-bad0-84382c44b496,75.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717012,,,,f5d35b46-ebf9-4031-aecc-8ca6a52de17b,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Flex Fortnightly (Paula Harvey),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,5,,1,False,,,2024-01-15T22:00:00Z,227.46,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Paula Harvey),8c76393c-8ce6-48b2-af5b-29a4298511f9,227.46,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717013,,,,1f44d1ee-940b-4c72-84dc-59a174c86c21,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,Mail Handling,266a509c-8e2c-4dfa-81d3-aed57882448b,,,2025-04-06T19:58:25Z,0.0,,Mail Handling (Paula Harvey),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,6,,1,False,,,2026-09-02T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Paula Harvey),1f475b17-6c5e-4b6d-b6c7-272c67b40829,20.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717014,,,,c4fc48df-f92e-43ea-80f0-deff4876991d,03dc1c2f-d72e-43d3-961a-1f9bd118e6c7,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Private Office Large (Jay Rees),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,7,,1,False,,,2024-01-15T22:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large (Jay Rees),67a69b6a-34ff-4c24-a4b9-ce72763880a9,2000.0,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717015,,,,9ceec6b4-3cd8-4ea1-a927-ab0ea00d0867,3ff972cd-d4b0-4f63-84b9-51e794a77aad,,,,False,EUR,2025-04-09T19:58:25Z,1429951384,INV-0120,True,2025-04-06T20:02:28Z,,,,,2025-04-06T19:58:25Z,0.0,,Dedicated Desk Monthly (Janice Glover),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,8,,1,False,,,2024-01-15T22:00:00Z,299.41,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Janice Glover),17ec5ff5-b5d0-4020-a7c4-21f87ed311f0,299.41,Olena+e2@nexudus.com,2026-08-25T20:45:01Z
1457717016,,,,,2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,EUR,2023-07-05T19:58:26Z,1429951385,INV-0121,True,2023-07-02T20:02:29Z,,,,,2023-07-02T19:58:26Z,0.0,,Private Office Small,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2022-04-15T22:00:00Z,1200.0,,Private Office Small,0.0,[No Tax],0.0,Private Office Small,561b43aa-663a-4dd0-9342-684a598e9dd5,1200.0,Olena+e2@nexudus.com,2026-08-25T20:45:04Z
1457717017,,,,,c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,EUR,2023-08-20T19:58:29Z,1429951386,INV-0122,True,2023-08-17T20:02:30Z,,,,,2023-08-17T19:58:29Z,0.0,,Private Office Large,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2022-05-28T22:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large,4f16788f-5170-4f51-9e43-abaae77dc201,2000.0,Olena+e2@nexudus.com,2026-08-25T20:45:14Z
1457717018,,,,,23fa1f46-b5ce-4acd-9a0f-b4473d61fae1,,,,False,EUR,2023-05-18T19:58:35Z,1429951387,INV-0124,True,2023-05-15T20:02:32Z,,,,,2023-05-15T19:58:35Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-04-05T22:00:00Z,400.0,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,7e66201d-31e4-4cb3-a0df-3dc55d8bcf72,400.0,Olena+e2@nexudus.com,2026-08-25T20:45:16Z
1457717019,,,,,23fa1f46-b5ce-4acd-9a0f-b4473d61fae1,,,,False,EUR,2023-05-18T19:58:35Z,1429951387,INV-0124,True,2023-05-15T20:02:32Z,Parking Space,96292bc1-a4fc-49cd-b165-4b1f8209ba82,,,2023-05-15T19:58:35Z,0.0,,Parking Space,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2027-07-17T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space,54b0c52e-8e39-45ac-9ee5-0f96e41848b4,75.0,Olena+e2@nexudus.com,2026-08-25T20:45:16Z
1457717020,,,,,0b99228e-caff-4aa9-9654-baf383c41be4,,,,False,EUR,2023-05-20T19:58:39Z,1429951388,INV-0126,True,2023-05-17T20:02:33Z,,,,,2023-05-17T19:58:39Z,0.0,,Private Office Annual,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2026-02-22T22:00:00Z,12000.0,,Private Office Annual,0.0,[No Tax],0.0,Private Office Annual,3f73fb6b-e819-41d7-9349-e841abebdd73,12000.0,Olena+e2@nexudus.com,2026-08-25T20:45:17Z
1457717021,,,,,0b99228e-caff-4aa9-9654-baf383c41be4,,,,False,EUR,2023-05-20T19:58:39Z,1429951388,INV-0126,True,2023-05-17T20:02:33Z,Storage Locker,1d8b6e6c-4529-4276-b074-69a4de7e7bf2,,,2023-05-17T19:58:39Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2029-06-02T22:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,8a39a9b0-331b-46f8-98d7-86d3457a9a08,30.0,Olena+e2@nexudus.com,2026-08-25T20:45:17Z
1457717022,,,,,4b53d880-9f48-413b-ae36-19577fb6e8ec,,,,False,EUR,2024-08-16T19:58:41Z,1429951389,INV-0128,True,2024-08-13T20:02:35Z,,,,,2024-08-13T19:58:41Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-05-02T22:00:00Z,352.56,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,53d5e2c1-147f-45fb-89a9-593ed629dcae,352.56,Olena+e2@nexudus.com,2026-08-25T20:45:19Z
1457717023,,,,,71cddcc6-d3b1-41d0-aad5-64b224327998,,,,False,EUR,2025-06-04T19:58:42Z,1429951390,INV-0129,True,2025-06-01T20:02:37Z,,,,,2025-06-01T19:58:42Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-07-16T22:00:00Z,130.75,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,97872679-bece-4eed-a9ee-ca5ad2a8ef2c,130.75,Olena+e2@nexudus.com,2026-08-25T20:45:19Z
1457717024,,,,,950eca22-a893-4bf2-8a07-e8f9121f66eb,,,,False,EUR,2023-11-20T19:58:45Z,1429951391,INV-0132,True,2023-11-17T20:02:40Z,,,,,2023-11-17T19:58:45Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2023-09-26T22:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,6caba2b9-4e73-4006-85e9-6715682717b0,350.0,Olena+e2@nexudus.com,2026-08-25T20:45:21Z
1457717025,,,,,950eca22-a893-4bf2-8a07-e8f9121f66eb,,,,False,EUR,2023-11-20T19:58:45Z,1429951391,INV-0132,True,2023-11-17T20:02:40Z,Mail Handling,dc45a92f-ae65-47e2-b8aa-986d4eb425ec,,,2023-11-17T19:58:45Z,0.0,,Mail Handling,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-07-04T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling,c7ad96a7-3f30-4713-af08-73e3c4feab94,20.0,Olena+e2@nexudus.com,2026-08-25T20:45:21Z
1457717026,,,,,88086567-17a0-4218-9b78-9c2e5dba4483,,,,False,EUR,2026-02-21T19:58:46Z,1429951392,INV-0133,True,2026-02-18T20:02:41Z,,,,,2026-02-18T19:58:46Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-06-23T23:00:00Z,134.94,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,2996cca2-5e9e-4d5c-af8b-04d599febd64,134.94,Olena+e2@nexudus.com,2026-08-25T20:45:22Z
1457717027,,,,,11ad18e1-b3d0-482b-9dfd-d044aa420de0,,,,False,EUR,2026-01-14T19:58:48Z,1429951393,INV-0135,True,2026-01-11T20:02:42Z,,,,,2026-01-11T19:58:48Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2026-03-11T22:00:00Z,400.0,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,e6b42f6c-27fc-4c7d-8b43-591eec9181ad,400.0,Olena+e2@nexudus.com,2026-08-25T20:45:23Z
1457717028,,,,,2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,EUR,2025-10-18T19:58:49Z,1429951394,INV-0136,True,2025-10-15T20:03:17Z,,,,,2025-10-15T19:58:49Z,0.0,,Flex Fortnightly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2025-04-12T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly,30be4886-49cf-4da8-bf0c-5e0322f32ae1,250.0,Olena+e2@nexudus.com,2026-08-25T20:45:24Z
1457717029,,,,,2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,EUR,2025-10-18T19:58:49Z,1429951394,INV-0136,True,2025-10-15T20:03:17Z,Storage Locker,8eb72d4b-6d70-4ed0-81ee-ecbb760bf524,,,2025-10-15T19:58:49Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-02-20T23:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,b3477e1e-c12e-4a91-8ec3-386fa5dcc8eb,30.0,Olena+e2@nexudus.com,2026-08-25T20:45:24Z
1457717030,,,,,86e280a9-0c42-4769-9eb5-38309a5de047,,,,False,EUR,2025-10-04T19:58:51Z,1429951395,INV-0138,True,2025-10-01T20:03:18Z,,,,,2025-10-01T19:58:51Z,0.0,,Private Office Large,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-12-03T23:00:00Z,1883.84,,Private Office Large,0.0,[No Tax],0.0,Private Office Large,6ea31102-392f-4d30-8268-108f7f988904,1883.84,Olena+e2@nexudus.com,2026-08-25T20:45:26Z
1457717031,,,,,98ad6339-53d2-4691-8dbc-331d630171b5,,,,False,EUR,2022-11-03T19:58:52Z,1429951396,INV-0139,True,2022-10-31T20:03:19Z,,,,,2022-10-31T19:58:52Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2023-01-01T23:00:00Z,400.0,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,5f426f11-c614-4573-a66b-95f77b496e84,400.0,Olena+e2@nexudus.com,2026-08-25T20:45:26Z
1457717032,,,,,98ad6339-53d2-4691-8dbc-331d630171b5,,,,False,EUR,2022-11-03T19:58:52Z,1429951396,INV-0139,True,2022-10-31T20:03:19Z,Parking Space,a81fe9d7-cf7b-4fdd-bb48-be97db09f719,,,2022-10-31T19:58:52Z,0.0,,Parking Space,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-10-26T23:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space,9f6c562b-c327-4ba7-a12e-beb00de89829,75.0,Olena+e2@nexudus.com,2026-08-25T20:45:26Z
1457717033,,,,,98b2ac8f-475a-4038-8609-c3387d034106,,,,False,EUR,2024-04-14T19:58:55Z,1429951397,INV-0140,True,2024-04-11T20:03:20Z,,,,,2024-04-11T19:58:55Z,0.0,,Flex Weekly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2022-12-19T22:00:00Z,50.0,,Flex Weekly,0.0,[No Tax],0.0,Flex Weekly,6801de50-155a-45ea-b83b-0c9e82accd49,50.0,Olena+e2@nexudus.com,2026-08-25T20:45:27Z
1457717034,,,,,98b2ac8f-475a-4038-8609-c3387d034106,,,,False,EUR,2024-04-14T19:58:55Z,1429951397,INV-0140,True,2024-04-11T20:03:20Z,Storage Locker,8fd8f0ee-5cf9-449d-ba07-a7a5cd6ff2e9,,,2024-04-11T19:58:55Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2025-05-03T22:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,9f6617e3-43b5-4551-a00d-240c0fa0a63f,30.0,Olena+e2@nexudus.com,2026-08-25T20:45:27Z
