Id,Active,AddedDesks,AddedVariants,AddressChecksDueOn,ApplyProRating,BillingDay,CancelTeamContracts,CancellationDate,CancellationLimitDays,CancellationNotes,CancellationReason,Cancelled,ContractIndex,ContractTerm,CourseMemberUniqueId,CoworkerActive,CoworkerBillingName,CoworkerCompanyName,CoworkerCoworkerType,CoworkerEmail,CoworkerFullName,CoworkerId,CreatedOn,CustomFields,DeliveryHandlingPreferenceChecks,DeliveryHandlingPreferenceMail,DeliveryHandlingPreferenceParcels,DeliveryHandlingPreferencePublicity,DeliveryInstructions,DepositProductNames,DeskAreas,DeskCapacity,DeskPrice,DeskSize,Desks,DurationInDays,DurationInMonths,DurationInWeeks,FloorPlanDeskAreas,FloorPlanDeskIds,FloorPlanDeskNames,FloorPlanDeskVariantIds,FloorPlanDeskVariantNames,IdentityChecksDueOn,InPausedPeriod,InPausedPeriodFrom,InPausedPeriodUntil,IncludeSignupFee,InvoiceAdvancedCycles,InvoicedPeriod,IsNew,IssuedByAddress,IssuedById,IssuedByName,LocalizationDetails,MainContract,NextAutoInvoice,NextTariffId,NextTariffName,Notes,PoBoxNumber,Price,PricePlanTermsAccepted,PricePlanTermsAcceptedOn,PriceWithProducts,PriceWithProductsAndDeposits,ProRateCancellation,ProposalContractUniqueId,ProposalUniqueId,PurchaseOrder,Quantity,RemovedDesks,RemovedVariants,RenewalDate,Scenario,Schedules,StartDate,SystemId,TariffCurrencyCode,TariffId,TariffInvoiceEvery,TariffInvoiceEveryWeeks,TariffName,TariffPrice,TermDurationInDays,TermDurationInMonths,TermDurationInWeeks,ToStringText,TotalDeposits,TotalNonRefundableDeposits,TotalPrice,TotalRefundableDeposits,UniqueId,UnitPrice,UpdatedBy,UpdatedOn,Value,Variants
1418966570,True,,,,False,12,False,,,,,False,33,2028-04-29T00:00:00Z,,True,,,Individual,test-027@seeddata.local,Irene Wilson,1423750041,2026-08-24T16:11:28.9131398Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-04-29T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415113,Private Office Annual,,,,False,,12000.0,12000.0,False,,,,1,,,2026-04-29T00:00:00Z,plan_change,[],2026-04-29T00:00:00Z,,EUR,1415415113,12,0,Private Office Annual,12000.0,731.0,24,104.42857142857143,Irene Wilson - Private Office Annual ,,,12000.0,,8f042b32-1da9-4b75-af0b-438fd0482fc0,12000.0,Olena+e2@nexudus.com,2026-08-24T16:11:29.0069081Z,,[]
1418966904,True,,,,False,28,False,2026-06-01T00:00:00Z,,,13,False,34,,,True,,,Individual,test-028@seeddata.local,Jacob Robinson,1423750042,2026-08-24T16:11:29.8175562Z,,,,,,,,,0.0,0.0,0.0,[],320.0,11,45.714285714285715,,,,,,,False,,,False,False,2025-07-16T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2025-07-16T00:00:00Z,plan_change,[],2025-07-16T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,,,,Jacob Robinson - Hot Desk Quarterly ,,,400.0,,121940a7-1e37-4398-87a5-2a2dff2bed82,400.0,Olena+e2@nexudus.com,2026-08-24T16:11:30.1300501Z,,[]
1418966905,True,,,,False,19,False,,,,,False,35,2027-06-02T00:00:00Z,,True,,,Individual,test-028@seeddata.local,Jacob Robinson,1423750042,2026-08-24T16:11:30.8956931Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-06-02T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415113,Private Office Annual,,,,False,,12000.0,12000.0,False,,,,1,,,2026-06-02T00:00:00Z,plan_change,[],2026-06-02T00:00:00Z,,EUR,1415415113,12,0,Private Office Annual,12000.0,365.0,12,52.142857142857146,Jacob Robinson - Private Office Annual ,,,12000.0,,ab9d9ae3-dbf5-4654-a871-92ec092557e8,12000.0,Olena+e2@nexudus.com,2026-08-24T16:11:31.005725Z,,[]
1418966571,True,,,,False,23,False,2026-04-27T00:00:00Z,,,13,False,36,,,True,,,Individual,test-029@seeddata.local,Megan Taylor,1423750043,2026-08-24T16:11:31.6644235Z,,,,,,,,,0.0,0.0,0.0,[],370.0,12,52.857142857142854,,,,,,,False,,,False,False,2025-04-22T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2025-04-22T00:00:00Z,plan_change,[],2025-04-22T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Megan Taylor - Dedicated Desk Monthly ,,,350.0,,5520d9f4-e20e-46c0-a09e-db46ada23d66,350.0,Olena+e2@nexudus.com,2026-08-24T16:11:31.8207163Z,,[]
1418966906,True,,,,False,22,False,,,,,False,37,2026-11-04T00:00:00Z,,True,,,Individual,test-029@seeddata.local,Megan Taylor,1423750043,2026-08-24T16:11:32.5532729Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-04T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,315.34,False,,315.34,315.34,False,,,,1,,,2026-05-04T00:00:00Z,plan_change,[],2026-05-04T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,184.0,6,26.285714285714285,Megan Taylor - Dedicated Desk Monthly ,,,315.34,,df18bbef-6b44-4026-a31b-1e720a5c6c5c,315.34,Olena+e2@nexudus.com,2026-08-24T16:11:32.6470091Z,350.0,[]
1418966572,True,,,,False,28,False,2025-03-19T00:00:00Z,,,13,False,38,,,True,,,Individual,test-030@seeddata.local,Jessica White,1423750044,2026-08-24T16:11:33.2758611Z,,,,,,,,,0.0,0.0,0.0,[],172.0,6,24.571428571428573,,,,,,,False,,,False,False,2024-09-28T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415114,Flex Weekly,,,,False,,50.0,50.0,False,,,,1,,,2024-09-28T00:00:00Z,churned,[],2024-09-28T00:00:00Z,,EUR,1415415114,0,1,Flex Weekly,50.0,,,,Jessica White - Flex Weekly  (Main Contract),,,50.0,,d2e0cc07-5abd-4c79-aa49-d612e79714a3,50.0,Olena+e2@nexudus.com,2026-08-24T16:11:33.4008803Z,,[]
1418966573,True,,,,False,28,False,2026-07-01T00:00:00Z,,,1,False,39,,,True,,,Individual,test-030@seeddata.local,Jessica White,1423750044,2026-08-24T16:11:34.1508344Z,,,,,,,,,0.0,0.0,0.0,[],469.0,16,67.0,,,,,,,False,,,False,False,2025-03-19T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2025-03-19T00:00:00Z,churned,[],2025-03-19T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,,,,Jessica White - Hot Desk Quarterly  (Main Contract),,,400.0,,1c07b19c-25dc-47c9-a157-ce46d47d4045,400.0,Olena+e2@nexudus.com,2026-08-24T16:11:34.2758844Z,,[]
1418966978,True,,,,False,3,False,2025-09-27T00:00:00Z,,,12,False,40,,,True,,,Individual,test-031@seeddata.local,Ellie Lee,1423750045,2026-08-24T16:11:35.0415049Z,,,,,,,,,0.0,0.0,0.0,[],196.0,6,28.0,,,,,,,False,,,False,False,2025-03-15T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-03-15T00:00:00Z,churned,[],2025-03-15T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Ellie Lee - Hot Desk Monthly  (Main Contract),,,150.0,,b8dc138a-501e-410c-89af-659408d425f0,150.0,Olena+e2@nexudus.com,2026-08-24T16:11:35.1983933Z,,[]
1418966907,True,,,,False,26,False,2026-06-21T00:00:00Z,,,4,False,41,,,True,,,Individual,test-031@seeddata.local,Ellie Lee,1423750045,2026-08-24T16:11:35.8736037Z,,,,,,,,,0.0,0.0,0.0,[],267.0,9,38.142857142857146,,,,,,,False,,,False,False,2025-09-27T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415114,Flex Weekly,,,,False,,50.0,50.0,False,,,,1,,,2025-09-27T00:00:00Z,churned,[],2025-09-27T00:00:00Z,,EUR,1415415114,0,1,Flex Weekly,50.0,,,,Ellie Lee - Flex Weekly  (Main Contract),,,50.0,,f047ddc3-8edc-4bd3-8d04-2754e5e269cb,50.0,Olena+e2@nexudus.com,2026-08-24T16:11:35.9720805Z,,[]
1418966908,True,,,,False,3,False,2026-06-06T00:00:00Z,,,7,False,42,,,True,,,Individual,test-032@seeddata.local,Jonathan Middleton,1423750046,2026-08-24T16:11:36.8372327Z,,,,,,,,,0.0,0.0,0.0,[],202.0,7,28.857142857142858,,,,,,,False,,,False,False,2025-11-16T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2025-11-16T00:00:00Z,churned,[],2025-11-16T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Jonathan Middleton - Flex Fortnightly  (Main Contract),,,250.0,,833f0045-9474-4a9d-8379-2f34ca9fc4d5,250.0,Olena+e2@nexudus.com,2026-08-24T16:11:36.9785226Z,,[]
1418966909,True,,,,False,25,False,2026-08-04T00:00:00Z,,,7,False,43,,,True,,,Individual,test-033@seeddata.local,Rhys Davies,1423749944,2026-08-24T16:11:37.7668548Z,,,,,,,,,0.0,0.0,0.0,[],418.0,14,59.714285714285715,,,,,,,False,,,False,False,2025-06-12T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2025-06-12T00:00:00Z,churned,[],2025-06-12T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Rhys Davies - Flex Fortnightly  (Main Contract),,,250.0,,d2c8f034-45e0-4d4c-87cb-fd689bd3838f,250.0,Olena+e2@nexudus.com,2026-08-24T16:11:37.8835804Z,,[]
1418966910,True,,,,False,8,False,2026-08-02T00:00:00Z,,,1,False,44,,,True,,,Individual,test-034@seeddata.local,Bruce Cross,1423749945,2026-08-24T16:11:38.8298673Z,,,,,,,,,0.0,0.0,0.0,[],560.0,19,80.0,,,,,,,False,,,False,False,2025-01-19T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2025-01-19T00:00:00Z,churned,[],2025-01-19T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,,,,Bruce Cross - Hot Desk Quarterly  (Main Contract),,,400.0,,9477bd53-002b-4b17-a8de-1059ceb03802,400.0,Olena+e2@nexudus.com,2026-08-24T16:11:38.9861226Z,,[]
1418966979,True,,,,False,4,False,2026-03-20T00:00:00Z,,,4,False,45,,,True,,,Individual,test-035@seeddata.local,Josephine Hammond,1423749946,2026-08-24T16:11:39.8248287Z,,,,,,,,,0.0,0.0,0.0,[],327.0,11,46.714285714285715,,,,,,,False,,,False,False,2025-04-27T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2025-04-27T00:00:00Z,churned,[],2025-04-27T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Josephine Hammond - Dedicated Desk Monthly  (Main Contract),,,350.0,,b41bf968-4247-497a-a47a-c9f98afb4307,350.0,Olena+e2@nexudus.com,2026-08-24T16:11:39.9498379Z,,[]
1418966911,True,,,,False,23,False,2026-06-18T00:00:00Z,,,2,False,46,,,True,,,Individual,test-036@seeddata.local,Heather Thompson,1423750047,2026-08-24T16:11:40.6782659Z,,,,,,,,,0.0,0.0,0.0,[],482.0,16,68.85714285714286,,,,,,,False,,,False,False,2025-02-21T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2025-02-21T00:00:00Z,churned,[],2025-02-21T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,,,,Heather Thompson - Hot Desk Quarterly  (Main Contract),,,400.0,,2ecaa103-c1fe-43d0-b410-6e7e77fbebb1,400.0,Olena+e2@nexudus.com,2026-08-24T16:11:40.818905Z,,[]
1418966980,True,,,,False,2,False,2026-05-19T00:00:00Z,,,99,False,47,,,True,,,Individual,test-037@seeddata.local,Lesley Humphries,1423749947,2026-08-24T16:11:41.5293535Z,,,,,,,,,0.0,0.0,0.0,[],480.0,16,68.57142857142857,,,,,,,False,,,False,False,2025-01-24T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,True,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-01-24T00:00:00Z,churned,[],2025-01-24T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Lesley Humphries - Hot Desk Monthly  (Main Contract),,,150.0,,67946d8f-787d-46af-b239-13d9f69bb4f8,150.0,Olena+e2@nexudus.com,2026-08-24T16:11:41.6856099Z,,[]
1418966981,True,,,,False,17,False,2025-10-05T00:00:00Z,,,3,False,48,,,True,,,Individual,test-038@seeddata.local,Jessica Dixon,1423749948,2026-08-24T16:11:42.4206157Z,,,,,,,,,0.0,0.0,0.0,[],157.0,5,22.428571428571427,,,,,,,False,,,False,False,2025-05-01T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2025-05-01T00:00:00Z,returned,[],2025-05-01T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Jessica Dixon - Dedicated Desk Monthly ,,,350.0,,19f61e4b-7dd9-4b09-a720-b205fd684969,350.0,Olena+e2@nexudus.com,2026-08-24T16:11:42.5456231Z,,[]
1418966912,True,,,,False,6,False,,,,,False,49,2027-02-14T00:00:00Z,,True,,,Individual,test-038@seeddata.local,Jessica Dixon,1423749948,2026-08-24T16:11:43.2455196Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-08-14T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415013,Hot Desk Quarterly,,,352.56,False,,352.56,352.56,False,,,,1,,,2026-08-14T00:00:00Z,returned,[],2026-08-14T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,184.0,6,26.285714285714285,Jessica Dixon - Hot Desk Quarterly ,,,352.56,,32ff6fe0-bfaa-4965-968f-e07cd848700f,352.56,Olena+e2@nexudus.com,2026-08-24T16:11:43.3236415Z,400.0,[]
1418966982,True,,,,False,16,False,2026-02-03T00:00:00Z,,,3,False,50,,,True,,,Individual,test-039@seeddata.local,Stanley Holmes,1423750048,2026-08-24T16:11:43.9994646Z,,,,,,,,,0.0,0.0,0.0,[],303.0,10,43.285714285714285,,,,,,,False,,,False,False,2025-04-06T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-04-06T00:00:00Z,returned,[],2025-04-06T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Stanley Holmes - Hot Desk Monthly ,,,150.0,,e6c53147-dd88-43b5-bb34-357c06ceeda9,150.0,Olena+e2@nexudus.com,2026-08-24T16:11:44.1400818Z,,[]
1418966983,True,,,,False,15,False,,,,,False,51,2027-01-09T00:00:00Z,,True,,,Individual,test-039@seeddata.local,Stanley Holmes,1423750048,2026-08-24T16:11:44.8608275Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-07-09T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,130.75,False,,130.75,130.75,False,,,,1,,,2026-07-09T00:00:00Z,returned,[],2026-07-09T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,184.0,6,26.285714285714285,Stanley Holmes - Hot Desk Monthly ,,,130.75,,340fc593-e37a-4fd2-b3d4-6c29f6e0cf75,130.75,Olena+e2@nexudus.com,2026-08-24T16:11:44.9389535Z,150.0,[]
1418966913,True,,,,False,26,False,2026-02-15T00:00:00Z,,,2,False,52,,,True,,,Individual,test-040@seeddata.local,Gerald Richardson,1423749949,2026-08-24T16:11:45.6878454Z,,,,,,,,,0.0,0.0,0.0,[],380.0,13,54.285714285714285,,,,,,,False,,,False,False,2025-01-31T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2025-01-31T00:00:00Z,returned,[],2025-01-31T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Gerald Richardson - Flex Fortnightly ,,,250.0,,dcc90fef-ad0c-48f9-b86a-06854a5243b2,250.0,Olena+e2@nexudus.com,2026-08-24T16:11:45.7659646Z,,[]
1418966984,True,,,,False,18,False,,,,,False,53,,,True,,,Individual,test-040@seeddata.local,Gerald Richardson,1423749949,2026-08-24T16:11:46.4389732Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-08-07T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,330.98,False,,330.98,330.98,False,,,,1,,,2026-08-07T00:00:00Z,returned,[],2026-08-07T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Gerald Richardson - Dedicated Desk Monthly ,,,330.98,,92a8d5d0-f7c9-47dc-a235-7c04b6fdde7f,330.98,Olena+e2@nexudus.com,2026-08-24T16:11:46.5014607Z,350.0,[]
1418966985,True,,,,False,23,False,,,,,False,54,2028-02-22T00:00:00Z,,True,,,Individual,test-041@seeddata.local,Jacqueline Wilson,1423749950,2026-08-24T16:11:47.127709Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-02-22T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415012,Private Office Large,,,,False,,2000.0,2000.0,False,,,,1,,,2026-02-22T00:00:00Z,multi_contract,[],2026-02-22T00:00:00Z,,EUR,1415415012,1,0,Private Office Large,2000.0,730.0,24,104.28571428571429,Jacqueline Wilson - Private Office Large ,,,2000.0,,aaad3707-7abf-4636-89ea-00204ccb08c1,2000.0,Olena+e2@nexudus.com,2026-08-24T16:11:47.5028242Z,,[]
1418966914,True,,,,False,15,False,,,,,False,55,,,True,,,Individual,test-041@seeddata.local,Jacqueline Wilson,1423749950,2026-08-24T16:11:48.2027788Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-03-05T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2026-03-05T00:00:00Z,multi_contract,[],2026-03-05T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Jacqueline Wilson - Flex Fortnightly ,,,250.0,,a3446e55-e8ac-4672-b0ce-3ca02cff4411,250.0,Olena+e2@nexudus.com,2026-08-24T16:11:48.312156Z,,[]
1418966986,True,,,,False,28,False,,,,,False,56,2026-11-14T00:00:00Z,,True,,,Individual,test-041@seeddata.local,Jacqueline Wilson,1423749950,2026-08-24T16:11:48.9817999Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-14T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2026-05-14T00:00:00Z,multi_contract,[],2026-05-14T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,184.0,6,26.285714285714285,Jacqueline Wilson - Hot Desk Monthly ,,,150.0,,e272a22f-cf4a-40d0-a077-41f825c634b2,150.0,Olena+e2@nexudus.com,2026-08-24T16:11:49.0599096Z,,[]
1418966987,True,,,,False,10,False,,,,,False,57,,,True,,,Individual,test-042@seeddata.local,Ryan Nelson,1423749951,2026-08-24T16:11:49.7331152Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-10T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415112,Private Office Small,,,,False,,1200.0,1200.0,False,,,,1,,,2026-05-10T00:00:00Z,multi_contract,[],2026-05-10T00:00:00Z,,EUR,1415415112,1,0,Private Office Small,1200.0,,,,Ryan Nelson - Private Office Small ,,,1200.0,,455a435d-d696-4704-970e-1a56c91edac1,1200.0,Olena+e2@nexudus.com,2026-08-24T16:11:49.9362287Z,,[]
1418966915,True,,,,False,1,False,,,,,False,58,,,True,,,Individual,test-042@seeddata.local,Ryan Nelson,1423749951,2026-08-24T16:11:50.7631842Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-03-28T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2026-03-28T00:00:00Z,multi_contract,[],2026-03-28T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Ryan Nelson - Dedicated Desk Monthly ,,,350.0,,6697ef95-c0bd-48b8-b702-42e40e9c6ba3,350.0,Olena+e2@nexudus.com,2026-08-24T16:11:50.9194519Z,,[]
1418966988,True,,,,False,9,False,,,,,False,59,2026-11-17T00:00:00Z,,True,,,Individual,test-042@seeddata.local,Ryan Nelson,1423749951,2026-08-24T16:11:51.79696Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-17T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2026-05-17T00:00:00Z,multi_contract,[],2026-05-17T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,184.0,6,26.285714285714285,Ryan Nelson - Hot Desk Quarterly ,,,400.0,,10f083aa-3d31-4b1d-b904-c9a76b7259f0,400.0,Olena+e2@nexudus.com,2026-08-24T16:11:51.8907314Z,,[]
1418966989,True,,,,False,24,False,,,,,False,60,2028-05-26T00:00:00Z,,True,,,Individual,test-043@seeddata.local,Suzanne Phillips,1423750049,2026-08-24T16:11:52.6563839Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-26T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415113,Private Office Annual,,,,False,,12000.0,12000.0,False,,,,1,,,2026-05-26T00:00:00Z,multi_contract,[],2026-05-26T00:00:00Z,,EUR,1415415113,12,0,Private Office Annual,12000.0,731.0,24,104.42857142857143,Suzanne Phillips - Private Office Annual ,,,12000.0,,1313d48e-2443-4097-bbd0-116ac0e8d5f9,12000.0,Olena+e2@nexudus.com,2026-08-24T16:11:52.7657556Z,,[]
1418966990,True,,,,False,27,False,,,,,False,61,,,True,,,Individual,test-043@seeddata.local,Suzanne Phillips,1423750049,2026-08-24T16:12:27.913062Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-07-09T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415114,Flex Weekly,,,,False,,50.0,50.0,False,,,,1,,,2026-07-09T00:00:00Z,multi_contract,[],2026-07-09T00:00:00Z,,EUR,1415415114,0,1,Flex Weekly,50.0,,,,Suzanne Phillips - Flex Weekly ,,,50.0,,b34e0cf9-b571-4e98-aba0-db67a4177ff1,50.0,Olena+e2@nexudus.com,2026-08-24T16:12:27.9755819Z,,[]
1418966916,True,,,,False,20,False,,,,,False,62,,,True,,,Individual,test-043@seeddata.local,Suzanne Phillips,1423750049,2026-08-24T16:12:29.2979456Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-04-04T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2026-04-04T00:00:00Z,multi_contract,[],2026-04-04T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,,,,Suzanne Phillips - Dedicated Desk Monthly ,,,350.0,,dbeecc1a-742c-486d-b39c-13c8ccca79fd,350.0,Olena+e2@nexudus.com,2026-08-24T16:12:29.3923224Z,,[]
1418966991,True,,,,False,21,False,,,,,False,63,,,True,,,Individual,test-044@seeddata.local,Bethany Johnston,1423750050,2026-08-24T16:12:30.3362293Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2025-09-28T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,134.94,False,,134.94,134.94,False,,,,1,,,2025-09-28T00:00:00Z,multi_contract,[],2025-09-28T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Bethany Johnston - Hot Desk Monthly ,,,134.94,,473827f5-e048-43e8-b0c3-977ca03a2ee3,134.94,Olena+e2@nexudus.com,2026-08-24T16:12:30.477418Z,150.0,[]
1418966992,True,,,,False,21,False,,,,,False,64,,,True,,,Individual,test-044@seeddata.local,Bethany Johnston,1423750050,2026-08-24T16:12:31.3218833Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2025-12-16T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2025-12-16T00:00:00Z,multi_contract,[],2025-12-16T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Bethany Johnston - Flex Fortnightly ,,,250.0,,e97b53ae-7a2b-4f1e-9e3a-4f2c04f902c8,250.0,Olena+e2@nexudus.com,2026-08-24T16:12:31.4312789Z,,[]
1418966993,True,,,,False,12,False,,,,,False,65,2026-11-12T00:00:00Z,,True,,,Individual,test-045@seeddata.local,Glen Hawkins,1423750051,2026-08-24T16:12:32.3218971Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-12T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415111,Dedicated Desk Monthly,,,,False,,350.0,350.0,False,,,,1,,,2026-05-12T00:00:00Z,multi_contract,[],2026-05-12T00:00:00Z,,EUR,1415415111,1,0,Dedicated Desk Monthly,350.0,184.0,6,26.285714285714285,Glen Hawkins - Dedicated Desk Monthly ,,,350.0,,22d7bb71-47eb-4163-8cf5-43470ac08887,350.0,Olena+e2@nexudus.com,2026-08-24T16:12:32.4951522Z,,[]
1418966917,True,,,,False,3,False,,,,,False,66,,,True,,,Individual,test-045@seeddata.local,Glen Hawkins,1423750051,2026-08-24T16:12:33.3892467Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-01-03T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415114,Flex Weekly,,,44.93,False,,44.93,44.93,False,,,,1,,,2026-01-03T00:00:00Z,multi_contract,[],2026-01-03T00:00:00Z,,EUR,1415415114,0,1,Flex Weekly,50.0,,,,Glen Hawkins - Flex Weekly ,,,44.93,,97e67627-01c4-4436-86ff-100dc0b18f47,44.93,Olena+e2@nexudus.com,2026-08-24T16:12:33.4986358Z,50.0,[]
