Id,AccessCardId,AccessPincode,Active,AddedBusinesses,AddedTeams,Address,AiSessionId,AlertNote,AllowNetworkCheckin,Archived,AvatarFileName,BankAccount,BankBranch,BankName,BannerImageFileName,BillingAddress,BillingCityName,BillingCountryId,BillingDay,BillingEmail,BillingLatitude,BillingLongitude,BillingName,BillingPostCode,BillingSimpleTimeZoneId,BillingState,Blogger,BusinessArea,BusinessNames,Businesses,CanAccessCommunity,CanBookForTeam,CanMakeBookings,CanPurchaseEvents,CanPurchaseProducts,CancellationDate,CardNumber,CheckinSinceLastRenewal,ChurnProbability,CityName,ClearAvatarFile,ClearBannerImageFile,CompanyName,CountryId,CoworkerContractIds,CoworkerContractTariffNames,CoworkerType,CreateSingleInvoiceForTeam,CreateUser,CreatedOn,CurrentAccessSignature,Custom1,Custom10,Custom11,Custom12,Custom13,Custom14,Custom15,Custom16,Custom17,Custom18,Custom19,Custom2,Custom20,Custom21,Custom22,Custom23,Custom24,Custom25,Custom26,Custom27,Custom28,Custom29,Custom3,Custom30,Custom4,Custom5,Custom6,Custom7,Custom8,Custom9,CustomFields,DateOfBirth,Desks,DoNotProcessInvoicesAutomatically,Email,EnableGoCardlessPayments,EngagementLevel,EzeepBlueFreePrinting,EzeepBluePrintingEnabled,EzeepBlueUserId,EzeepFreePrinting,EzeepPrintingEnabled,EzeepUserId,Facebook,Flickr,FridayAttendance,FullName,Gender,GeneralTermsAccepted,Github,GoCardlessContractNumber,Google,GuessedFirstName,GuessedFirstNameForInvoice,GuessedLastName,GuessedLastNameForInvoice,HasAcceptedStripeACHAgreement,HasDueInvoices,HasVerifiedStripeACHDeposits,Index,Instagram,InvoiceDueDateDay,InvoiceDueDatePeriod,InvoiceSegregateBookings,InvoiceSegregateCharges,InvoiceSegregateContracts,InvoiceSegregateProducts,InvoiceSegregateTickets,InvoiceSegregateTimePasses,InvoiceSegregationOverride,InvoicingBusinessId,InvoicingBusinessName,InvoicingOrder,IsAdmin,IsDefaultProfile,IsNew,IsTeamAdministrator,KeyFobNumber,LandLine,Latitude,Linkedin,LocalizationDetails,Longitude,MinutesSinceLastRenewal,MobilePhone,MondayAttendance,NewAvatarUrl,NewBannerImageUrl,NextAutoInvoice,NextTariffId,NextTariffName,NickName,Notes,NotifyOnDeliveriesEmail,NotifyOnDelivery,NotifyOnFailedPayment,NotifyOnNewInvoice,NotifyOnNewPayment,PaperCutFreePrinting,PaperCutPayAsYouPrint,PaperCutUserId,Password,Pinterest,Position,PostCode,ProfileIsPublic,ProfileSummary,ProfileTags,ProfileWebsite,PurchaseOrder,Quantity,RecurrentProductsNames,ReferenceNumber,RegistrationDate,RegularPaymentContractNumber,RegularPaymentProvider,RemovedBusinesses,RemovedTeams,RenewalDate,Salutation,SaturdayAttendance,Scenario,ShortDescription,ShowAlert,ShowPayingMemberInvoices,SignUpToNewsletter,SimpleTimeZoneId,Skype,StartDate,State,StripeACHBankToken,StripeACHCustomerToken,StripeBacsDDCustomerToken,StripeBacsDDEnabled,StripeBacsDDMandateId,StripeBacsDDPaymentMethodId,SundayAttendance,SyncToPaperCutDue,SyncToSquare,SystemId,Tag,TariffId,TariffInvoiceEvery,TariffInvoiceEveryWeeks,TariffName,TaxIDNumber,TaxRate,TaxRateType,TeamId,TeamIds,TeamName,TeamNames,Teams,Telegram,ThursdayAttendance,ToStringText,TotalActiveContracts,TotalDepositsActiveContracts,TotalDepositsNewContracts,TotalNewContracts,TotalNonRefundableDepositsActiveContracts,TotalNonRefundableDepositsNewContracts,TotalRecurrentProducts,TotalRefundableDepositsActiveContracts,TotalRefundableDepositsNewContracts,TourBusinessId,TourDate,TuesdayAttendance,Tumblr,Twitter,UniqueId,UnitPrice,UpdatedBy,UpdatedOn,UserActive,UserFullName,UserId,UserIsAdmin,UserLastAccess,UserReceiveCommunityDigest,UserReceiveEveryMessage,Variants,Vimeo,WednesdayAttendance
1423831756,,99099,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:40.6460755Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-025@seeddata.local,False,,False,False,,False,False,,,,5,Jeremy Mellor,2,False,,,,Jeremy,Jeremy,Mellor,Mellor,False,False,False,25,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:41.2243436Z,,1,,,,Jeremy,5,plan_change,Jeremy Mellor (1423831756),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049198],,5,Jeremy Mellor - test-025@seeddata.local,,,,,,,,,,,,5,,,02a3d333-a479-4d6b-a4c3-928f910cc918,,matheus+explore@nexudus.com,2026-08-27T08:29:40.7242921Z,,,,,,,,[],,5
1423831557,,16468,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:42.1619613Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-026@seeddata.local,False,,False,False,,False,False,,,,5,Jay Rees,2,False,,,,Jay,Jay,Rees,Rees,False,False,False,26,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:42.7713054Z,,1,,,,Jay,5,plan_change,Jay Rees (1423831557),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049299],,5,Jay Rees - test-026@seeddata.local,,,,,,,,,,,,5,,,4893749c-c930-4abb-8e91-c1c52816ad10,,matheus+explore@nexudus.com,2026-08-27T08:29:42.177572Z,,,,,,,,[],,5
1423831558,,46412,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:43.7143038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-027@seeddata.local,False,,False,False,,False,False,,,,5,Irene Wilson,4,False,,,,Irene,Irene,Wilson,Wilson,False,False,False,27,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:44.3827661Z,,1,,,,Irene,5,plan_change,Irene Wilson (1423831558),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049198],,5,Irene Wilson - test-027@seeddata.local,,,,,,,,,,,,5,,,d4336383-a33d-4f9f-85ea-19398e9f138e,,matheus+explore@nexudus.com,2026-08-27T08:29:43.729934Z,,,,,,,,[],,5
1423831559,,11490,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:45.309333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-028@seeddata.local,False,,False,False,,False,False,,,,5,Jacob Robinson,2,False,,,,Jacob,Jacob,Robinson,Robinson,False,False,False,28,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:45.7624878Z,,1,,,,Jacob,5,plan_change,Jacob Robinson (1423831559),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049200],,5,Jacob Robinson - test-028@seeddata.local,,,,,,,,,,,,5,,,8944dde3-6817-4c1b-8485-fd82ee62d02d,,matheus+explore@nexudus.com,2026-08-27T08:29:45.324971Z,,,,,,,,[],,5
1423831757,,13231,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:46.6653251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-029@seeddata.local,False,,False,False,,False,False,,,,5,Megan Taylor,3,False,,,,Megan,Megan,Taylor,Taylor,False,False,False,29,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:46.993439Z,,1,,,,Megan,5,plan_change,Megan Taylor (1423831757),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049199],,5,Megan Taylor - test-029@seeddata.local,,,,,,,,,,,,5,,,4b2bec48-ff7d-4919-9391-216adda35f3a,,matheus+explore@nexudus.com,2026-08-27T08:29:46.6965935Z,,,,,,,,[],,5
1423831758,,68210,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:47.8222628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-030@seeddata.local,False,,False,False,,False,False,,,,5,Jessica White,4,False,,,,Jessica,Jessica,White,White,False,False,False,30,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:48.057356Z,,1,,,,Jessica,5,churned,Jessica White (1423831758),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049299],,5,Jessica White - test-030@seeddata.local,,,,,,,,,,,,5,,,9586eacc-0492-4c2a-bc80-8510036e8144,,matheus+explore@nexudus.com,2026-08-27T08:29:47.8378908Z,,,,,,,,[],,5
1423831759,,16773,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:48.8542267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-031@seeddata.local,False,,False,False,,False,False,,,,5,Ellie Lee,3,False,,,,Ellie,Ellie,Lee,Lee,False,False,False,31,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:49.0417274Z,,1,,,,Ellie,5,churned,Ellie Lee (1423831759),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049199],,5,Ellie Lee - test-031@seeddata.local,,,,,,,,,,,,5,,,f17fd17b-859b-42fe-970c-75238fe877cb,,matheus+explore@nexudus.com,2026-08-27T08:29:48.8698592Z,,,,,,,,[],,5
1423831560,,61695,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:49.9043938Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-032@seeddata.local,False,,False,False,,False,False,,,,5,Jonathan Middleton,2,False,,,,Jonathan,Jonathan,Middleton,Middleton,False,False,False,32,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:50.2017921Z,,1,,,,Jonathan,5,churned,Jonathan Middleton (1423831560),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049200],,5,Jonathan Middleton - test-032@seeddata.local,,,,,,,,,,,,5,,,77746769-5c6e-4ef2-a31a-7a55d36518c8,,matheus+explore@nexudus.com,2026-08-27T08:29:49.9213543Z,,,,,,,,[],,5
1423831561,,69454,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:29:51.0608189Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-033@seeddata.local,False,,False,False,,False,False,,,,5,Rhys Davies,5,False,,,,Rhys,Rhys,Davies,Davies,False,False,False,33,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:29:51.3484996Z,,1,,,,Rhys,5,churned,Rhys Davies (1423831561),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[1416049299],,5,Rhys Davies - test-033@seeddata.local,,,,,,,,,,,,5,,,8a8ea66d-251e-4eb2-a09a-8e68d4e1e0d5,,matheus+explore@nexudus.com,2026-08-27T08:29:51.0869603Z,,,,,,,,[],,5
1423831562,,11760,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:19.2842622Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-035@seeddata.local,False,,False,False,,False,False,,,,5,Josephine Hammond,3,False,,,,Josephine,Josephine,Hammond,Hammond,False,False,False,35,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:19.9100598Z,,1,,,,Josephine,5,churned,Josephine Hammond (1423831562),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Josephine Hammond - test-035@seeddata.local,,,,,,,,,,,,5,,,f2c4957e-ed09-4b11-be3c-e0cebd0b783c,,matheus+explore@nexudus.com,2026-08-27T08:30:19.3155253Z,,,,,,,,[],,5
1423831563,,12061,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:21.0052655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-036@seeddata.local,False,,False,False,,False,False,,,,5,Heather Thompson,5,False,,,,Heather,Heather,Thompson,Thompson,False,False,False,36,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:21.2709003Z,,1,,,,Heather,5,churned,Heather Thompson (1423831563),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Heather Thompson - test-036@seeddata.local,,,,,,,,,,,,5,,,d23b4e34-dd69-409d-8537-b37beb1850de,,matheus+explore@nexudus.com,2026-08-27T08:30:21.0365243Z,,,,,,,,[],,5
1423831761,,48606,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:22.4148093Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-037@seeddata.local,False,,False,False,,False,False,,,,5,Lesley Humphries,3,False,,,,Lesley,Lesley,Humphries,Humphries,False,False,False,37,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:22.883541Z,,1,,,,Lesley,5,churned,Lesley Humphries (1423831761),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Lesley Humphries - test-037@seeddata.local,,,,,,,,,,,,5,,,1e0dd1d6-c034-428b-98c1-f93c52d316b0,,matheus+explore@nexudus.com,2026-08-27T08:30:22.4460621Z,,,,,,,,[],,5
1423831762,,16371,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:23.6381202Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-038@seeddata.local,False,,False,False,,False,False,,,,5,Jessica Dixon,5,False,,,,Jessica,Jessica,Dixon,Dixon,False,False,False,38,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:23.8686678Z,,1,,,,Jessica,5,returned,Jessica Dixon (1423831762),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Jessica Dixon - test-038@seeddata.local,,,,,,,,,,,,5,,,c81c17ac-6a4c-4fdf-a545-7f9b9300cbae,,matheus+explore@nexudus.com,2026-08-27T08:30:23.6491767Z,,,,,,,,[],,5
1423831564,,16895,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:24.7672291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-039@seeddata.local,False,,False,False,,False,False,,,,5,Stanley Holmes,2,False,,,,Stanley,Stanley,Holmes,Holmes,False,False,False,39,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:25.0641047Z,,1,,,,Stanley,5,returned,Stanley Holmes (1423831564),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Stanley Holmes - test-039@seeddata.local,,,,,,,,,,,,5,,,8c604686-0c0a-4c96-adea-484b2b9c0e66,,matheus+explore@nexudus.com,2026-08-27T08:30:24.7828694Z,,,,,,,,[],,5
1423831763,,13953,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:25.9794846Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-040@seeddata.local,False,,False,False,,False,False,,,,5,Gerald Richardson,5,False,,,,Gerald,Gerald,Richardson,Richardson,False,False,False,40,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:26.276347Z,,1,,,,Gerald,5,returned,Gerald Richardson (1423831763),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Gerald Richardson - test-040@seeddata.local,,,,,,,,,,,,5,,,6fdd284c-631e-4366-8dbe-366559c94824,,matheus+explore@nexudus.com,2026-08-27T08:30:25.9951067Z,,,,,,,,[],,5
1423831764,,13584,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:27.2302206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-041@seeddata.local,False,,False,False,,False,False,,,,5,Jacqueline Wilson,3,False,,,,Jacqueline,Jacqueline,Wilson,Wilson,False,False,False,41,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:27.527101Z,,1,,,,Jacqueline,5,multi_contract,Jacqueline Wilson (1423831764),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Jacqueline Wilson - test-041@seeddata.local,,,,,,,,,,,,5,,,728e3df2-d4f1-4667-ad39-fa0c2946a019,,matheus+explore@nexudus.com,2026-08-27T08:30:27.245842Z,,,,,,,,[],,5
1423831565,,17484,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:28.7391786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-042@seeddata.local,False,,False,False,,False,False,,,,5,Ryan Nelson,4,False,,,,Ryan,Ryan,Nelson,Nelson,False,False,False,42,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:28.9266854Z,,1,,,,Ryan,5,multi_contract,Ryan Nelson (1423831565),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Ryan Nelson - test-042@seeddata.local,,,,,,,,,,,,5,,,0d8279e5-7789-4e66-b111-168d29ae7c51,,matheus+explore@nexudus.com,2026-08-27T08:30:28.7547982Z,,,,,,,,[],,5
1423831566,,51579,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:29.5985644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-043@seeddata.local,False,,False,False,,False,False,,,,5,Suzanne Phillips,3,False,,,,Suzanne,Suzanne,Phillips,Phillips,False,False,False,43,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:29.8173068Z,,1,,,,Suzanne,5,multi_contract,Suzanne Phillips (1423831566),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Suzanne Phillips - test-043@seeddata.local,,,,,,,,,,,,5,,,e1a1f2c5-d6d0-4f7d-9941-faf23de7eaa9,,matheus+explore@nexudus.com,2026-08-27T08:30:29.6141757Z,,,,,,,,[],,5
1423831567,,43249,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:30.583659Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-044@seeddata.local,False,,False,False,,False,False,,,,5,Bethany Johnston,3,False,,,,Bethany,Bethany,Johnston,Johnston,False,False,False,44,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:30.8187081Z,,1,,,,Bethany,5,multi_contract,Bethany Johnston (1423831567),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Bethany Johnston - test-044@seeddata.local,,,,,,,,,,,,5,,,d9532bfb-0e3b-4567-a0bd-28fdf2d8a395,,matheus+explore@nexudus.com,2026-08-27T08:30:30.5992703Z,,,,,,,,[],,5
1423831568,,48057,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:31.6780863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-045@seeddata.local,False,,False,False,,False,False,,,,5,Glen Hawkins,2,False,,,,Glen,Glen,Hawkins,Hawkins,False,False,False,45,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:31.9437173Z,,1,,,,Glen,5,multi_contract,Glen Hawkins (1423831568),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Glen Hawkins - test-045@seeddata.local,,,,,,,,,,,,5,,,dfe62555-3406-4931-8c1d-0f59ad55db87,,matheus+explore@nexudus.com,2026-08-27T08:30:31.6937144Z,,,,,,,,[],,5
1423831765,,69261,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:32.7974897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-046@seeddata.local,False,,False,False,,False,False,,,,5,Charles Kelly,2,False,,,,Charles,Charles,Kelly,Kelly,False,False,False,46,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:33.1733472Z,,1,,,,Charles,5,unsubscribed,Charles Kelly (1423831765),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Charles Kelly - test-046@seeddata.local,,,,,,,,,,,,5,,,acdadb1e-4b22-41e1-9ff1-82524321e2d8,,matheus+explore@nexudus.com,2026-08-27T08:30:32.8287431Z,,,,,,,,[],,5
1423831569,,17165,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:33.960754Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-047@seeddata.local,False,,False,False,,False,False,,,,5,Rachael Byrne,3,False,,,,Rachael,Rachael,Byrne,Byrne,False,False,False,47,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:34.1489635Z,,1,,,,Rachael,5,unsubscribed,Rachael Byrne (1423831569),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Rachael Byrne - test-047@seeddata.local,,,,,,,,,,,,5,,,d9a2d508-236d-4886-bfaf-525fa9b03970,,matheus+explore@nexudus.com,2026-08-27T08:30:33.9764224Z,,,,,,,,[],,5
1423831766,,14892,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:34.8788682Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-048@seeddata.local,False,,False,False,,False,False,,,,5,Danny Hale,2,False,,,,Danny,Danny,Hale,Hale,False,False,False,48,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:35.0975994Z,,1,,,,Danny,5,unsubscribed,Danny Hale (1423831766),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Danny Hale - test-048@seeddata.local,,,,,,,,,,,,5,,,16acb2ed-b094-4642-90b4-a8fe4984a52b,,matheus+explore@nexudus.com,2026-08-27T08:30:34.8944895Z,,,,,,,,[],,5
1423831767,,15503,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,[1421021016],True,False,True,True,True,,,0,,,False,False,,1220,,,1,False,False,2026-08-27T08:30:35.8744816Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],False,test-049@seeddata.local,False,,False,False,,False,False,,,,5,Wayne Davidson,2,False,,,,Wayne,Wayne,Davidson,Davidson,False,False,False,49,,,,False,False,False,False,False,False,False,1421021016,Explore 2.0,0,False,False,False,False,,,,,,,0,,5,,,,0,,,,,False,True,True,True,False,False,,,,,,False,,,,,,,,2026-08-27T08:30:36.1075523Z,,1,,,,Wayne,5,ending_soon,Wayne Davidson (1423831767),False,False,True,2023,,,,,,,False,,,5,False,False,,,0,0,0,,,,1,,,,,[],,5,Wayne Davidson - test-049@seeddata.local,,,,,,,,,,,,5,,,c8097e95-7f5d-4358-98bd-adae8f277e1e,,matheus+explore@nexudus.com,2026-08-27T08:30:35.8946702Z,,,,,,,,[],,5
